,Unnamed: 0,Unnamed: 0.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
17,242,242,6.37862117485367e+18,1.23766778230224e+18,19.988872528076197,19.867486953735398,20.1943759918213,20.425012588501,20.6527996063232,0.175004556775093,0.136362358927727,0.094334848225117,0.070100903511047,0.052142195403576,19.686897277832,19.51017761230469,0,-7.73576684878208e-05,-0.30197525024419797,-0.180589675903399,-0.5074787139893,-0.738115310669002,-0.9659023284912,0.12138557434079901,-0.205503463745103,-0.43614006042480497,-0.6639270782470029,-0.326889038085902,-0.557525634765604,-0.7853126525878019,-0.230636596679702,-0.4584236145019,-0.227787017822198,0.17671966552730106,0.478694915771499,0.35730934143070003,0.684198379516602,0.9148349761963028,1.1426219940185,0
18,264,264,6.37872673870735e+18,1.2376677828359e+18,20.2211608886719,20.016414642334002,20.3691558837891,20.702093124389602,20.9168758392334,0.063656337559223,0.049600586295128,0.034313455224037004,0.025498576462268996,0.018966255709529,19.8206882476807,19.428432464599602,0,-0.00047777924919500004,-0.4004726409912,-0.19572639465330305,-0.548467636108402,-0.881404876708903,-1.0961875915527,0.204746246337898,-0.147994995117202,-0.4809322357177021,-0.695714950561499,-0.352741241455099,-0.6856784820556,-0.9004611968993961,-0.33293724060050106,-0.5477199554442971,-0.21478271484379602,0.3922557830810971,0.7927284240722979,0.5879821777344,0.940723419189499,1.27366065979,1.4884433746338002,0
19,265,265,6.3787267451498e+18,1.23766791220619e+18,20.434139251709002,20.1345901489258,20.388069152832,20.7080478668213,20.9463329315186,0.053362257778645,0.041579511016607,0.028764512389898,0.021375115960836,0.015899159014225003,20.312328338623,20.1678314208984,0,-0.000361916521797,-0.12181091308600099,0.177738189697202,-0.075740814208999,-0.39571952819829903,-0.6340045928956,0.299549102783203,0.046070098877002995,-0.273908615112298,-0.512193679809599,-0.2534790039062,-0.5734577178955009,-0.8117427825928021,-0.3199787139893,-0.558263778686602,-0.238285064697301,0.144496917724602,0.266307830810604,-0.033241271972599996,0.22023773193360105,0.5402164459229011,0.778501510620202,0
20,272,272,6.37872676877212e+18,1.23766773612203e+18,19.9939937591553,20.060998916626,20.4203090667725,20.7684440612793,20.7322692871094,0.119884289801121,0.093413025140762,0.064622700214386,0.048021592199801996,0.035719241946936,19.714145660400398,19.286573410034197,0,9.313607006333772e-05,-0.27984809875490096,-0.346853256225604,-0.7061634063721021,-1.0542984008789,-1.018123626709,-0.067005157470703,-0.4263153076172021,-0.7744503021240021,-0.738275527954102,-0.359310150146499,-0.707445144653299,-0.671270370483398,-0.34813499450679997,-0.3119602203369,0.036174774169901,0.4275722503662,0.7074203491211009,0.774425506591804,1.1337356567383001,1.4818706512451,1.4456958770752,0
21,293,293,6.37886750733422e+18,1.23766778283314e+18,20.1280212402344,19.989456176757802,20.292278289794897,20.5919513702393,21.616735458374,0.108959458768368,0.08490046858787499,0.05873375385999701,0.043645475059748,0.0324642136693,19.72279167175289,19.471637725830103,0,8.57272534631193e-05,-0.405229568481502,-0.266664505004904,-0.5694866180419991,-0.869159698486403,-1.8939437866211,0.13856506347659805,-0.16425704956049694,-0.46393013000490096,-1.4887142181396005,-0.3028221130370949,-0.602495193481499,-1.6272792816161998,-0.29967308044440305,-1.3244571685791,-1.0247840881347,0.251153945922795,0.656383514404297,0.517818450927699,0.8206405639647941,1.1203136444092,2.1450977325439,0
22,294,294,6.37886751162919e+18,1.2376679143443e+18,21.80513381958011,21.5356941223145,20.4351024627686,19.613666534423803,19.237600326538104,0.150276988744736,0.117094807326794,0.081005647778511,0.060195878148079,0.044774673879147006,21.4453907012939,21.7263717651367,1,0.0,-0.359743118286204,-0.09030342102060004,1.0102882385253,1.8317241668701,2.2077903747558,0.269439697265604,1.3700313568115,2.1914672851563,2.5675334930419997,1.1005916595459,1.9220275878906998,2.2980937957764,0.821435928344798,1.1975021362305,0.3760662078857,-0.280981063842802,0.07876205444340201,-0.190677642822202,-1.2912693023681001,-2.1127052307129,-2.4887714385986,1
25,357,357,6.37471576860761e+18,1.2376646721804e+18,21.4292278289795,21.2150573730469,21.403150558471697,21.5965213775635,22.5344638824463,0.049273200333117995,0.038393341004848994,0.026560336351395004,0.019737176597118,0.014680833555758001,21.3201866149902,21.5012855529785,0,8.207296923501421e-05,-0.1090412139893,0.105129241943299,-0.082963943481499,-0.27633476257330297,-1.2142772674561002,0.214170455932599,0.026077270507802005,-0.16729354858400194,-1.1052360534668,-0.18809318542479805,-0.3814640045166021,-1.3194065093993999,-0.19337081909180398,-1.1313133239746,-0.9379425048827981,-0.181098937988303,-0.072057723999002,-0.286228179931602,-0.09813499450680399,0.095235824585,1.0331783294678,0
26,390,390,6.37872678702573e+18,1.23766829713287e+18,20.5313835144043,20.145738601684602,20.3555126190186,20.620769500732397,20.867689132690398,0.078877210617065,0.061460588127375,0.042518150061369,0.031595543026924,0.023501278832554998,20.5971927642822,20.837720870971697,0,5.900877658859829e-05,0.06580924987790099,0.451454162597599,0.24168014526360104,-0.023576736450195,-0.270496368408196,0.38564491271969803,0.17587089538570005,-0.08938598632809698,-0.3363056182860969,-0.20977401733399892,-0.475030899047795,-0.721950531005795,-0.265256881713796,-0.5121765136717971,-0.24691963195800096,-0.240528106689496,-0.30633735656739697,-0.6919822692870949,-0.4822082519530971,-0.21695137023929997,0.029968261718700002,0
28,392,392,6.37468053591714e+18,1.23766222514297e+18,20.8558197021484,20.46159362792969,20.7162265777588,20.9257717132568,20.845172882080103,0.06447097659111,0.05023534595966299,0.034752581268549,0.025824891403317996,0.01920897513628,21.0005874633789,20.832340240478498,0,-0.0007284060702660001,0.144767761230501,0.538993835449201,0.28436088562009904,0.074815750122099,0.15541458129879598,0.3942260742187,0.139593124389599,-0.069952011108402,0.010646820068295999,-0.25463294982910195,-0.46417808532710203,-0.383579254150405,-0.20954513549800105,-0.12894630432130302,0.080598831176698,0.168247222900401,0.023479461669901,-0.3707466125488,-0.116113662719698,0.093431472778303,0.012832641601604999,0
29,397,397,6.37932488699151e+18,1.23766542970526e+18,20.2858505249023,20.252367019653303,20.611415863037106,20.8603363037109,21.091360092163104,0.059840805828571,0.046627551317214994,0.032256722450256,0.023970203474164,0.017829427495598998,19.94471549987789,19.673171997070305,0,-0.00019672658527300005,-0.341135025024403,-0.30765151977540506,-0.6667003631592049,-0.9156208038330008,-1.14664459228521,0.033483505248999,-0.32556533813480104,-0.5744857788085971,-0.805509567260803,-0.3590488433838,-0.6079692840575961,-0.8389930725098009,-0.248920440673796,-0.479944229126001,-0.2310237884522049,0.271543502807596,0.6126785278319989,0.5791950225830009,0.9382438659668,1.1871643066406001,1.4181880950927999,0
30,398,398,6.37932488699151e+18,1.2376654297052e+18,19.941291809082,20.104022979736303,20.5457134246826,20.7655353546143,20.8370685577393,0.062158435583115,0.048433430492877995,0.033506024628878,0.024898566305637002,0.018519958481193,19.353473663330103,19.064527511596697,0,-0.000223795999773,-0.587818145751896,-0.7505493164061999,-1.1922397613525,-1.4120616912842,-1.4835948944092,-0.162731170654304,-0.6044216156005999,-0.824243545532301,-0.895776748657301,-0.441690444946296,-0.6615123748779971,-0.7330455780029971,-0.21982192993170105,-0.29135513305670097,-0.071533203125,0.288946151733406,0.8767642974853019,1.03949546813961,1.4811859130859,1.7010078430176,1.7725410461426,0
32,418,418,6.37872674192858e+18,1.23766791488406e+18,19.4686374664307,19.18375015258789,19.4790058135986,19.6811351776123,20.0372428894043,0.13956181704998002,0.10874561965465496,0.07522971928119701,0.055903743952513005,0.041582114994526,19.3339824676514,19.0468788146973,0,-0.000122293931781,-0.1346549987793,0.150232315063501,-0.145023345947202,-0.347152709960902,-0.7032604217529009,0.284887313842802,-0.010368347167900999,-0.212497711181602,-0.5686054229736011,-0.295255661010703,-0.49738502502440296,-0.8534927368164029,-0.2021293640137,-0.5582370758056999,-0.35610771179199896,0.287103652954098,0.4217586517333979,0.136871337890597,0.43212699890129996,0.634256362915,0.990364074706999,0
35,450,450,6.37855080718323e+18,1.23766829821211e+18,20.3884239196777,19.97633934021,20.2654819488525,20.491510391235398,20.6693229675293,0.07222732901573199,0.056279044598340995,0.038933582603931,0.028931824490428,0.021519962698221002,20.001277923584002,20.5532169342041,0,-4.26173064624891e-05,-0.3871459960936969,0.024938583374002003,-0.264204025268498,-0.490232467651396,-0.668045043945298,0.412084579467699,0.122941970825199,-0.10308647155769901,-0.28089904785160197,-0.2891426086425,-0.515171051025398,-0.6929836273193001,-0.226028442382898,-0.4038410186768,-0.17781257629390304,-0.551939010620099,-0.16479301452640302,-0.5768775939941011,-0.28773498535160197,-0.061706542968704,0.116106033325199,0
36,481,481,6.3746805606132e+18,1.23766481928893e+18,19.8938159942627,19.9057884216309,20.309148788452106,20.651294708252,20.927059173584002,0.06224256008863501,0.04849898070097,0.033551372587681,0.024932265281677003,0.018545024096965998,19.2367382049561,19.005413055419897,0,0.000664742197841,-0.657077789306598,-0.669050216674798,-1.072410583496,-1.4145565032959,-1.6903209686279,-0.0119724273682,-0.415332794189403,-0.7574787139893,-1.0332431793213002,-0.40336036682120396,-0.7455062866211009,-1.0212707519531,-0.342145919799897,-0.6179103851319,-0.275764465332003,0.23132514953620398,0.8884029388428021,0.900375366211001,1.3037357330322101,1.6458816528321,1.9216461181641105,0
37,486,486,6.37872671615877e+18,1.23766778283524e+18,20.548141479492198,20.1568431854248,20.3998584747314,20.7061977386475,20.860670089721697,0.083258181810379,0.06487420946359597,0.044879678636789,0.03335041180253,0.024806579574942998,20.537767410278303,20.3914642333984,0,0.00046036366256900003,-0.010374069213896,0.380924224853501,0.137908935546903,-0.168430328369198,-0.322902679443395,0.391298294067397,0.148283004760799,-0.158056259155302,-0.31252861022949896,-0.24301528930659802,-0.549354553222699,-0.703826904296896,-0.306339263916101,-0.460811614990298,-0.154472351074197,0.146303176879904,0.1566772460938,-0.2346210479735969,0.008394241333001,0.314733505249102,0.46920585632329903,0
38,529,529,3.1917174663959e+18,1.23766744243824e+18,22.5504035949707,21.2572402954102,21.478666305542003,21.499122619628896,21.6885089874268,0.034370310604572,0.026781111955643,0.018527049571276002,0.013767583295703002,0.010240552946924998,23.576126098632802,23.4153270721436,0,0.000134127636557,1.0257225036621,2.3188858032226003,2.0974597930908,2.07700347900391,1.8876171112059998,1.2931632995605,1.0717372894286998,1.0512809753418,0.8618946075438991,-0.22142601013180396,-0.241882324218697,-0.4312686920166021,-0.020456314086893,-0.209842681884798,-0.189386367797905,0.160799026489201,-0.8649234771729009,-2.1580867767333998,-1.9366607666016,-1.9162044525147093,-1.7268180847168002,0
39,557,557,6.37489162819103e+18,1.23766533092848e+18,19.9591369628906,19.572088241577106,19.5170059204102,18.610332489013697,17.8226108551025,0.070063039660454,0.054592646658421,0.037766940891743,0.028064884245396,0.020875116810202998,19.815599441528303,19.622848510742198,0,0.00011336603347399999,-0.143537521362298,0.2435111999512,0.298593521118104,1.2052669525146102,1.9929885864258001,0.3870487213134981,0.442131042480401,1.3488044738768998,2.1365261077881,0.055082321166903,0.961755752563406,1.7494773864746,0.9066734313965021,1.6943950653077,0.787721633911197,0.19275093078610397,0.336288452148402,-0.050760269165095996,-0.10584259033199901,-1.0125160217285,-1.8002376556397,0
40,561,561,6.37489159705251e+18,1.23766502598201e+18,20.3880367279053,20.2693462371826,20.693557739257802,20.9637470245361,21.197544097900398,0.066720753908157,0.051988355815410996,0.035965304821730014,0.026726076379418002,0.019879290834069002,20.1221714019775,20.2367153167725,0,4.09668427892029e-05,-0.265865325927798,-0.147174835205099,-0.571386337280302,-0.8415756225586009,-1.0753726959229,0.118690490722699,-0.305521011352504,-0.575710296630803,-0.8095073699950992,-0.42421150207520203,-0.694400787353501,-0.928197860717798,-0.2701892852782989,-0.503986358642596,-0.233797073364297,-0.114543914795,0.151321411132798,0.032630920410099996,0.456842422485302,0.7270317077636009,0.9608287811278979,0
41,564,564,6.37862114371515e+18,1.23766778391206e+18,19.777690887451197,19.7265892028809,20.1179046630859,20.4052791595459,20.9433631896973,0.10537014901638002,0.08210370689630499,0.056798964738845985,0.042207717895508,0.03139478713274,19.423658370971697,19.411937713623,0,-0.00025037929299300004,-0.35403251647949896,-0.302930831909201,-0.6942462921142011,-0.9816207885742008,-1.5197048187256001,0.051101684570298,-0.340213775634702,-0.627588272094702,-1.1656723022461002,-0.39131546020499997,-0.678689956665,-1.2167739868163998,-0.28737449645999996,-0.825458526611403,-0.5380840301514029,0.011720657348696999,0.3657531738281961,0.314651489257898,0.705966949462898,0.993341445922897,1.5314254760743,0
42,566,566,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000503995164763,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665001,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653300995,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.045825004577599,-4.9802675247192,0
43,567,567,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000493686122354,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665001,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653300995,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.045825004577599,-4.9802675247192,0
44,569,569,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000503995164763,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665001,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653300995,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.045825004577599,-4.9802675247192,0
45,570,570,6.37485646958874e+18,1.23766725455204e+18,16.8250370025635,15.607949256897,15.574786186218299,15.5955400466919,15.6610975265503,0.080190524458885,0.062483914196491,0.043226081877947,0.032121613621712,0.02389257773757,18.0520000457764,20.6413650512695,0,-0.000493686122354,1.2269630432129,2.4440507888794,2.4772138595581,2.4564599990845,2.3909025192261,1.2170877456665001,1.2502508163452,1.2294969558716,1.1639394760132,0.0331630706787,0.0124092102051,-0.053148269653300995,-0.020753860473601,-0.086311340332001,-0.0655574798584,-2.5893650054931,-3.816328048706,-5.0334157943725,-5.0665788650512,-5.045825004577599,-4.9802675247192,0
46,575,575,6.37876194562802e+18,1.23766252469676e+18,20.0207138061523,19.5738506317139,19.9464111328125,20.1790523529053,20.1637191772461,0.126763924956322,0.09877359867096001,0.06833111494779599,0.050777342170477004,0.037769015878439,20.3298721313477,20.8449554443359,0,-0.000174128246726,0.309158325195398,0.7560214996338,0.3834609985351989,0.150819778442401,0.16615295410159805,0.4468631744384021,0.07430267333980099,-0.158338546752997,-0.1430053710938,-0.372560501098601,-0.6052017211913989,-0.589868545532202,-0.23264122009279797,-0.21730804443360105,0.015333175659198,-0.5150833129882001,-0.8242416381835971,-1.271104812622,-0.898544311523398,-0.6659030914306,-0.681236267089798,0
47,577,577,6.3748564223441e+18,1.2376651269332e+18,19.7652816772461,19.6609992980957,20.007305145263697,20.290073394775398,20.394323348999,0.044486600905657,0.034663658589125,0.023980157449842002,0.0178198274225,0.01325467787683,19.514080047607397,19.284959793090803,0,-5.20921603310853e-05,-0.25120162963870396,-0.146919250488303,-0.4932250976563,-0.775993347168001,-0.880243301391602,0.104282379150401,-0.242023468017596,-0.524791717529297,-0.6290416717528979,-0.346305847167997,-0.629074096679698,-0.733324050903299,-0.282768249511701,-0.387018203735302,-0.104249954223601,0.229120254516594,0.480321884155298,0.376039505004897,0.7223453521728941,1.0051136016846,1.1093635559082,0
49,597,597,6.37876195743918e+18,1.23766252416021e+18,15.849100112915002,15.6340808868408,16.07643699646,16.2990970611572,16.5213775634766,0.09988927096128501,0.07783304154872901,0.05384453758597401,0.040012262761593,0.029761772602797002,16.0097808837891,16.1246204376221,0,-0.00024806172587,0.16068077087410002,0.37569999694830103,-0.066656112670899,-0.2893161773681,-0.5115966796875,0.21501922607420101,-0.227336883544998,-0.4499969482422,-0.6722774505616,-0.44235610961919897,-0.665016174316401,-0.8872966766358009,-0.222660064697202,-0.4449405670166021,-0.22228050231940005,-0.11483955383299699,-0.275520324707097,-0.49053955078129796,-0.04818344116209902,0.174476623535103,0.396757125854503,0
51,634,634,6.37485648569487e+18,1.23766744297072e+18,18.729478836059602,18.7451763153076,19.1447868347168,19.4411468505859,19.767282485961896,0.083865888416767,0.065347731113434,0.045207258313894,0.033593837171793,0.024987643584609,18.280809402465803,17.9439716339111,0,-0.000139657524414,-0.4486694335938,-0.46436691284179704,-0.8639774322509979,-1.1603374481201,-1.4864730834960902,-0.015697479247997,-0.41530799865719803,-0.7116680145262959,-1.03780364990229,-0.399610519409201,-0.695970535278299,-1.0221061706543,-0.296360015869098,-0.6224956512450961,-0.326135635375998,0.33683776855470193,0.785507202148501,0.801204681396499,1.2008152008057,1.4971752166748,1.8233108520508001,0
52,642,642,6.37872668716774e+18,1.23766791112924e+18,20.3349113464355,20.0971088409424,20.4682922363281,20.7919998168945,21.2267246246338,0.12598046660423298,0.09816312789916999,0.06790879368781999,0.050463512539864,0.03753558173775701,20.2298526763916,20.0857887268066,0,-0.000452322739875,-0.105058670043899,0.132743835449201,-0.238439559936499,-0.5621471405028979,-0.9968719482421979,0.23780250549309997,-0.133380889892599,-0.457088470458999,-0.8918132781982991,-0.3711833953857,-0.6948909759520989,-1.1296157836913998,-0.323707580566399,-0.7584323883056999,-0.4347248077393,0.144063949585,0.2491226196288989,0.011320114135799,0.382503509521499,0.706211090087898,1.1409358978272,0
