,Unnamed: 0,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
270,270,6.37872676018219e+18,1.23766773451057e+18,19.0141620635986,17.923427581787102,17.5715579986572,17.4243335723877,17.387142181396502,0.09275434166193,0.072273552417755,0.049998510628939,0.037154253572226,0.027635937556624003,20.3375129699707,20.473941802978498,0,0.003868617583066,1.3233509063721,2.4140853881836,2.7659549713135,2.9131793975830003,2.9503707885742,1.0907344818115,1.4426040649414,1.5898284912109,1.6270198822021005,0.35186958312990096,0.499094009399403,0.5362854003906,0.14722442626950302,0.18441581726070005,0.037191390991197,-0.136428833007798,-1.4597797393799,-2.5505142211914,-2.9023838043213,-3.0496082305908,-3.086799621582,1
563,563,6.37872674622354e+18,1.23766791113225e+18,19.2973251342773,17.8477001190186,17.4174633026123,17.245628356933597,17.2509059906006,0.08116880059242301,0.063246183097363,0.043753415346146005,0.032513476908207,0.024184053763747,20.908311843872106,22.370370864868196,0,0.0034020608291029995,1.6109867095948005,3.0606117248535,3.4908485412598,3.6626834869385,3.6574058532715,1.4496250152587,1.879861831665,2.0516967773437,2.0464191436767,0.4302368164063,0.602071762085004,0.5967941284180011,0.171834945678704,0.166557312011701,-0.005277633667003,-1.4620590209960902,-3.07304573059089,-4.5226707458496,-4.9529075622559,-5.1247425079346,-5.1194648742675986,0
