,Unnamed: 0,Unnamed: 0.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
87,592,592,6.46038081761916e+18,1.23767859593662e+18,22.5475997924805,21.6118240356445,21.6156520843506,21.539297103881804,22.543870925903306,0.235832914710045,0.183759406208992,0.127123907208443,0.094466686248779,0.070265859365463,22.769311904907198,22.764715194702106,0,-0.0006618606857960001,0.22171211242669692,1.1574878692627,1.1536598205566,1.23001480102539,0.2254409790038961,0.935775756836001,0.9319477081299008,1.0083026885987,0.0037288665771980003,-0.003828048706101,0.07252693176269501,-0.9320468902588028,0.07635498046879599,-0.9282188415527021,-1.0045738220215,0.004596710205096,-0.21711540222160197,-1.1528911590576,-1.1490631103515,-1.2254180908203,-0.2208442687988,1
89,682,682,6.37598238238048e+18,1.23767860237835e+18,21.1788330078125,20.4636173248291,20.491510391235398,20.0802097320557,19.5698337554932,0.21381931006908397,0.166606560349464,0.115257650613785,0.085648782551289,0.06370696425437901,21.590154647827106,21.111761093139602,0,0.000114886483061,0.41132164001460203,1.126537322998,1.0986442565917,1.5099449157714,2.0203208923339,0.715215682983398,0.6873226165771021,1.0986232757568,1.6089992523193002,-0.027893066406296,0.38340759277340203,0.8937835693359021,0.411300659179698,0.9216766357421979,0.5103759765625,0.4783935546875,0.067071914672898,-0.648143768310501,-0.620250701904205,-1.0315513610839,-1.5419273376464,1
93,762,762,6.38027489510267e+18,1.23767861850348e+18,21.497825622558604,20.3610877990723,20.1624069213867,20.1418418884277,20.0580902099609,0.08838485181331597,0.06886887550354,0.047643169760704006,0.035403981804848,0.026334056630731,22.586349487304698,23.10896682739261,0,-0.0006144934450279999,1.08852386474609,2.2252616882323997,2.423942565918,2.4445075988769998,2.5282592773437997,1.1367378234863001,1.3354187011718999,1.35598373413091,1.43973541259771,0.1986808776856,0.219245910644602,0.302997589111403,0.020565032959001996,0.10431671142580301,0.083751678466801,-0.5226173400879051,-1.611141204834,-2.7478790283203,-2.9465599060059,-2.9671249389648997,-3.0508766174317,1
94,773,773,3.36500049873208e+18,1.2376786190146e+18,22.4144649505615,21.21941566467289,20.0231342315674,19.284633636474602,18.703857421875,0.267026394605637,0.208065152168274,0.143938511610031,0.106961742043495,0.07955988496542,23.5267734527588,23.4151554107666,0,-0.000149029132444,1.1123085021973,2.3073577880858998,3.5036392211913996,4.2421398162842,4.8229160308838,1.1950492858886002,2.3913307189941,3.1298313140869,3.7106075286865003,1.1962814331055,1.9347820281983,2.5155582427979,0.738500595092798,1.3192768096924,0.580776214599602,0.111618041992198,-1.0006904602051,-2.1957397460937,-3.3920211791992,-4.130521774292,-4.7112979888916,1
97,907,907,6.38101372396687e+18,1.23767866035044e+18,22.1643447875977,21.852367401123,21.9186363220215,21.5338668823242,21.2077655792236,0.09722844511270501,0.07575974613428099,0.052410241216420995,0.038946427404881,0.028968986123799997,22.5348720550537,22.743404388427702,0,0.0031312794890250004,0.37052726745600106,0.6825046539306999,0.616235733032202,1.0010051727295,1.3271064758301,0.311977386474698,0.2457084655762,0.6304779052734979,0.956579208374098,-0.066268920898498,0.3185005187988,0.6446018218994001,0.384769439697298,0.7108707427978979,0.3261013031006,-0.20853233337400198,-0.579059600830004,-0.8910369873047019,-0.8247680664062041,-1.2095375061035,-1.5356388092041,1
98,928,928,2.91281094864641e+18,1.23767866089518e+18,19.417522430419897,17.712209701538104,16.7569370269775,16.224561691284197,15.7908716201782,0.118850760161877,0.09260770678520196,0.064065583050251,0.047607593238354,0.035411302000283994,22.4695262908936,22.990592956543,0,-0.00027802115073400003,3.0520038604737003,4.7573165893555,5.712589263916099,6.2449645996094,6.6786546707154,1.70531272888179,2.6605854034423997,3.1929607391357004,3.626650810241701,0.9552726745606039,1.4876480102539098,1.9213380813599,0.532375335693303,0.9660654067993,0.433690071105998,-0.5210666656494001,-3.5730705261230997,-5.2783832550049,-6.2336559295655,-6.7660312652588,-7.199721336364799,1
100,958,958,6.38101370249203e+18,1.23767866196106e+18,20.8362598419189,20.961139678955103,20.7536392211914,20.330989837646502,19.9588470458984,0.142740175127983,0.11122217774391198,0.07694298774003999,0.057176884263754,0.042529098689556004,21.3005065917969,21.272649765014602,0,0.0008337008766830001,0.4642467498780011,0.33936691284179704,0.5468673706055011,0.969516754150398,1.3416595458985,-0.124879837036204,0.0826206207275,0.505270004272397,0.8774127960205009,0.207500457763704,0.6301498413086011,1.0022926330567,0.42264938354489706,0.794792175293001,0.372142791748104,0.027856826782297995,-0.43638992309570296,-0.311510086059499,-0.5190105438232029,-0.9416599273681,-1.3138027191161998,1
102,976,976,6.37742488365407e+18,1.2376786625113e+18,21.653306961059602,20.9332160949707,21.005666732788104,20.9928245544434,20.9776248931885,0.18071328103542306,0.14081056416034698,0.09741209447383901,0.07238762825727499,0.053843095898628,22.092256546020497,22.47270393371581,0,0.00011054093920399998,0.43894958496089503,1.1590404510498,1.08658981323239,1.0994319915771,1.114631652832,0.7200908660889029,0.647640228271499,0.660482406616204,0.6756820678711011,-0.072450637817404,-0.059608459472699014,-0.044408798217802,0.012842178344705,0.028041839599602,0.015199661254896999,-0.38044738769530495,-0.8193969726561999,-1.5394878387451,-1.4670372009276995,-1.4798793792723999,-1.4950790405273,1
106,1023,1023,6.38101371537694e+18,1.2376787774039e+18,20.5145797729492,19.5939636230469,19.1686973571777,18.7877445220947,18.5702266693115,0.19555017352104198,0.152371361851692,0.10540980845689801,0.07833078503608701,0.058263711631298,20.5608024597168,20.9729042053223,0,-0.00035498652141500005,0.0462226867676,0.9668388366699008,1.3921051025391,1.7730579376221,1.9905757904052999,0.9206161499023008,1.3458824157715,1.7268352508545,1.9443531036377,0.42526626586920097,0.8062191009521981,1.0237369537354,0.380952835082997,0.5984706878662,0.21751785278320301,-0.412101745605501,-0.4583244323731,-1.3789405822754,-1.8042068481446,-2.1851596832276003,-2.4026775360108,1
109,1068,1068,6.38020446193399e+18,1.23767883429478e+18,22.5619258880615,20.814012527465803,19.697229385376,18.9797439575195,18.5903358459473,0.161323323845863,0.125702053308487,0.086960092186928,0.064620666205883,0.048065904527903006,22.931419372558604,21.93723487854,0,0.00011290251131899996,0.369493484497106,2.1174068450928,3.2341899871826,3.9516754150391096,4.3410835266113,1.7479133605956998,2.8646965026855,3.5821819305419997,3.9715900421142,1.1167831420898,1.8342685699463002,2.2236766815185,0.717485427856502,1.1068935394286998,0.38940811157219796,0.994184494018604,0.624691009521499,-1.1232223510741999,-2.240005493164,-2.9574909210205003,-3.3468990325927,1
115,1110,1110,6.38020445012283e+18,1.2376788595519e+18,22.7717018127441,21.623083114624,21.5957107543945,21.6096248626709,21.4811172485352,0.290978968143463,0.226728841662407,0.15684996545314805,0.116556338965893,0.086696498095989,21.989253997802702,22.0219345092773,0,-0.000197014203877,-0.7824478149413991,0.366170883178704,0.39354324340820296,0.37962913513180396,0.508136749267504,1.1486186981201,1.1759910583496,1.1620769500732,1.2905845642088998,0.027372360229499,0.013458251953100001,0.1419658660888,-0.013914108276398999,0.1145935058593,0.1285076141357,-0.032680511474599,0.7497673034668,-0.3988513946533029,-0.426223754882802,-0.4123096466064029,-0.540817260742102,1
116,1164,1164,2.91590717339023e+18,1.23767888048692e+18,22.085823059082,20.6737499237061,20.11856460571289,19.8840866088867,19.8431606292725,0.14989472925663,0.116796962916851,0.080799594521523,0.060042761266232,0.044660784304142,23.8386726379395,23.8002109527588,0,-0.0005709659308200001,1.7528495788575,3.1649227142333998,3.7201080322266002,3.9545860290528,3.9955120086669997,1.4120731353759,1.9672584533691,2.2017364501952996,2.2426624298095,0.555185317993203,0.7896633148194,0.8305892944336009,0.234477996826197,0.27540397644039805,0.040925979614201004,0.0384616851807,-1.7143878936768002,-3.1264610290527,-3.6816463470458998,-3.9161243438721,-3.9570503234862997,1
118,1247,1247,6.38038035587714e+18,1.23767888959413e+18,20.933790206909197,20.5267009735107,20.6010589599609,20.551095962524396,20.110279083252,0.158935889601707,0.123841769993305,0.085673160851002,0.06366433948278401,0.047354575246572994,21.1714458465576,21.1385459899902,0,0.000535210827366,0.23765563964840197,0.6447448730469,0.5703868865967011,0.620349884033203,1.0611667633056,0.407089233398498,0.332731246948299,0.3826942443848009,0.8235111236571979,-0.074357986450199,-0.024394989013697,0.4164218902587,0.049962997436501996,0.490779876708899,0.440816879272397,0.032899856567401,-0.204755783081001,-0.6118450164794991,-0.5374870300293,-0.587450027465802,-1.0282669067382,1
119,1306,1306,6.37615823230023e+18,1.23767890624152e+18,21.7172679901123,20.2986011505127,19.1771602630615,18.420095443725604,17.797716140747102,0.168196499347687,0.131057575345039,0.09066502749919901,0.06737382709980001,0.050113752484322,22.111459732055696,22.658264160156303,0,-0.00016303533630000001,0.394191741943395,1.812858581543,2.9342994689942,3.69136428833009,4.313743591308589,1.4186668395996,2.5401077270508,3.2971725463867,3.9195518493652,1.1214408874511999,1.8785057067871,2.5008850097656,0.757064819335895,1.3794441223143998,0.622379302978501,-0.546804428100607,-0.940996170044002,-2.3596630096436,-3.4811038970948,-4.2381687164307005,-4.8605480194092,1
122,1344,1344,3.07353316034819e+18,1.23767892020468e+18,20.7192821502686,19.9685592651367,19.5814819335938,19.468608856201197,19.361404418945305,0.34636756777763394,0.269887238740921,0.18670675158500696,0.138743132352829,0.103199400007725,22.649356842041,24.507450103759798,0,-0.0011250820243730005,1.9300746917723999,2.6807975769043,3.0678749084472,3.1807479858398,3.2879524230957,0.7507228851319,1.1378002166748,1.2506732940674,1.3578777313233,0.387077331542901,0.49995040893550396,0.6071548461913989,0.11287307739260301,0.220077514648498,0.10720443725589501,-1.8580932617188,-3.7881679534912003,-4.5388908386230975,-4.9259681701660005,-5.0388412475586,-5.1460456848145,1
124,1349,1349,2.54865269752701e+18,1.2376789207331e+18,23.672367095947298,20.6913146972656,20.29239273071289,20.1447792053223,19.8924808502197,0.17647396028041798,0.13750730454921695,0.095126919448376,0.07068949937820401,0.052579998970032016,22.6152496337891,24.353773117065398,0,-0.000772959901951,-1.0571174621582,1.9239349365235001,2.3228569030762003,2.4704704284668,2.7227687835694,2.9810523986817,3.3799743652344,3.527587890625,3.7798862457276,0.398921966552702,0.546535491943299,0.798833847045898,0.147613525390597,0.39991188049319604,0.252298355102599,-1.7385234832763001,-0.6814060211181,-3.6624584197998,-4.0613803863525,-4.2089939117431,-4.4612922668457005,1
125,1350,1350,2.54865269752701e+18,1.2376789207331e+18,23.672367095947298,20.6913146972656,20.29239273071289,20.1447792053223,19.8924808502197,0.17647396028041798,0.13750730454921695,0.095126919448376,0.07068949937820401,0.052579998970032016,22.6152496337891,24.353773117065398,0,-0.0006745769060219999,-1.0571174621582,1.9239349365235001,2.3228569030762003,2.4704704284668,2.7227687835694,2.9810523986817,3.3799743652344,3.527587890625,3.7798862457276,0.398921966552702,0.546535491943299,0.798833847045898,0.147613525390597,0.39991188049319604,0.252298355102599,-1.7385234832763001,-0.6814060211181,-3.6624584197998,-4.0613803863525,-4.2089939117431,-4.4612922668457005,1
126,1351,1351,2.54865269752701e+18,1.2376789207331e+18,23.672367095947298,20.6913146972656,20.29239273071289,20.1447792053223,19.8924808502197,0.17647396028041798,0.13750730454921695,0.095126919448376,0.07068949937820401,0.052579998970032016,22.6152496337891,24.353773117065398,0,-0.000772959901951,-1.0571174621582,1.9239349365235001,2.3228569030762003,2.4704704284668,2.7227687835694,2.9810523986817,3.3799743652344,3.527587890625,3.7798862457276,0.398921966552702,0.546535491943299,0.798833847045898,0.147613525390597,0.39991188049319604,0.252298355102599,-1.7385234832763001,-0.6814060211181,-3.6624584197998,-4.0613803863525,-4.2089939117431,-4.4612922668457005,1
127,1352,1352,2.54865269752701e+18,1.2376789207331e+18,23.672367095947298,20.6913146972656,20.29239273071289,20.1447792053223,19.8924808502197,0.17647396028041798,0.13750730454921695,0.095126919448376,0.07068949937820401,0.052579998970032016,22.6152496337891,24.353773117065398,0,-0.0006745769060219999,-1.0571174621582,1.9239349365235001,2.3228569030762003,2.4704704284668,2.7227687835694,2.9810523986817,3.3799743652344,3.527587890625,3.7798862457276,0.398921966552702,0.546535491943299,0.798833847045898,0.147613525390597,0.39991188049319604,0.252298355102599,-1.7385234832763001,-0.6814060211181,-3.6624584197998,-4.0613803863525,-4.2089939117431,-4.4612922668457005,1
128,1355,1355,2.4824708936279e+18,1.23767892075047e+18,21.980455398559602,21.33962059021,20.4454174041748,19.715501785278303,19.1732082366943,0.16011019051075,0.124756783246994,0.086306162178516,0.06413473188877099,0.04770445451140401,23.873807907104503,23.4350395202637,0,0.000115345450467,1.8933525085449,2.5341873168945,3.4283905029297,4.1583061218262,4.700599670410201,0.640834808349602,1.5350379943848005,2.2649536132812997,2.8072471618653,0.8942031860351992,1.6241188049317,2.1664123535156996,0.729915618896499,1.2722091674805,0.542293548584002,0.4387683868408029,-1.4545841217041,-2.0954189300537,-2.9896221160889,-3.7195377349854,-4.2618312835694,1
131,1402,1402,6.37738970572443e+18,1.23767916823491e+18,21.2140064239502,20.3774452209473,19.415979385376,18.671188354492198,18.1596431732178,0.300525933504105,0.2341677695512769,0.16199617087841,0.12038052082061801,0.08954098820686301,22.4569110870361,22.7581348419189,0,3.604110361266069e-06,1.2429046630859,2.0794658660888,3.0409317016601003,3.7857227325439,4.2972679138183,0.8365612030028979,1.7980270385741999,2.5428180694580003,3.0543632507323997,0.9614658355713,1.7062568664551,2.2178020477294997,0.7447910308838029,1.2563362121582,0.5115451812744001,-0.3012237548827981,-1.5441284179687,-2.3806896209716,-3.3421554565428995,-4.0869464874267,-4.5984916687011,1
133,1432,1432,6.3803452187497e+18,1.23767925466497e+18,21.30509948730469,20.6257152557373,20.8279075622559,20.7767086029053,20.332538604736303,0.273901283740997,0.213422030210495,0.147644370794296,0.109715588390827,0.08160824328661001,21.672109603881804,21.6406784057617,0,-0.000279657833744,0.367010116577106,1.0463943481445,0.844202041625906,0.895401000976506,1.3395709991455,0.679384231567397,0.4771919250488,0.5283908843994001,0.972560882568395,-0.20219230651859696,-0.15099334716799698,0.293176651000998,0.0511989593506,0.495368957519595,0.444169998168995,0.031431198120103,-0.335578918457003,-1.0149631500244,-0.8127708435058031,-0.863969802856403,-1.3081398010254,1
134,1433,1433,6.3803452187497e+18,1.23767925466497e+18,21.30509948730469,20.6257152557373,20.8279075622559,20.7767086029053,20.332538604736303,0.273901283740997,0.213422030210495,0.147644370794296,0.109715588390827,0.08160824328661001,21.672109603881804,21.6406784057617,0,-0.00010287437180500001,0.367010116577106,1.0463943481445,0.844202041625906,0.895401000976506,1.3395709991455,0.679384231567397,0.4771919250488,0.5283908843994001,0.972560882568395,-0.20219230651859696,-0.15099334716799698,0.293176651000998,0.0511989593506,0.495368957519595,0.444169998168995,0.031431198120103,-0.335578918457003,-1.0149631500244,-0.8127708435058031,-0.863969802856403,-1.3081398010254,1
135,1440,1440,6.3809081837355e+18,1.23767925467375e+18,21.3842182159424,20.6139602661133,20.597093582153303,20.653789520263697,20.8458213806152,0.130496814846992,0.10168223083019301,0.070343300700188,0.052272610366345,0.038881216198205996,21.839097976684602,21.7387542724609,0,-0.0006547682569359999,0.4548797607422021,1.2251377105713002,1.2420043945313,1.18530845642091,0.993276596069403,0.770257949829102,0.7871246337890979,0.730428695678704,0.5383968353272021,0.016866683959997,-0.039829254150397994,-0.2318611145019,-0.056695938110394,-0.24872779846189602,-0.192031860351502,0.100343704223704,-0.354536056518498,-1.1247940063476,-1.1416606903076,-1.0849647521972,-0.8929328918457,1
136,1447,1447,2.54738606013181e+18,1.23767925520833e+18,24.2458057403564,21.58845901489261,21.4734210968018,21.505674362182607,21.145393371582,0.092161625623703,0.07181171327829401,0.049679011106491,0.036916829645634,0.027459338307381002,24.2906494140625,24.7822647094727,0,-0.000375732488465,0.044843673706101005,2.7021903991698997,2.8172283172607004,2.7849750518799,3.1452560424805,2.6573467254637997,2.7723846435546,2.7401313781737997,3.1004123687744,0.115037918090803,0.08278465271,0.443065643310604,-0.032253265380802996,0.32802772521980106,0.360280990600604,-0.4916152954101989,-0.5364589691163,-3.1938056945801003,-3.3088436126708998,-3.2765903472901,-3.6368713378907,1
137,1457,1457,6.38031004618877e+18,1.2376793223113e+18,22.221204757690398,21.1810703277588,21.1732864379883,20.897081375122106,20.2862701416016,0.12032826989889098,0.09375897049903899,0.06486202031374,0.04819943383336098,0.035851523280144,22.0569763183594,21.923265457153306,0,-0.00023110654729,-0.164228439330998,0.8759059906005999,0.8836898803711009,1.1598949432373,1.7707061767578,1.0401344299316,1.0479183197021,1.3241233825683,1.9349346160888001,0.007783889770501,0.28398895263669705,0.8948001861571979,0.276205062866197,0.887016296386697,0.6108112335205009,0.133710861206097,0.2979393005370949,-0.7421951293945029,-0.7499790191650041,-1.0261840820312,-1.6369953155517,1
141,1568,1568,2.9175608388784e+18,1.23767943452459e+18,21.2799701690674,20.3576374053955,20.1390628814697,20.1816368103027,19.972806930542,0.18247626721859,0.142184272408485,0.098362423479557,0.07309382408857401,0.054368376731873,22.32790184021,22.9550628662109,0,-0.000902250525542,1.0479316711426,1.9702644348145,2.1888389587403,2.1462650299073003,2.355094909668,0.9223327636719,1.1409072875977,1.0983333587647,1.3071632385254,0.21857452392579896,0.176000595092802,0.384830474853501,-0.042573928832997,0.166255950927702,0.20882987976070005,-0.627161026000898,-1.6750926971434998,-2.5974254608154,-2.8159999847412003,-2.7734260559082,-2.9822559356689,1
146,1610,1610,2.54710458535641e+18,1.23767943988904e+18,26.5975914001465,22.680448532104503,21.7777633666992,21.2441635131836,20.0902271270752,0.112028017640114,0.08729147166013701,0.060387834906578,0.044874634593724996,0.033378481864929,23.3215503692627,24.1625480651855,0,-0.004020411055535,-3.2760410308837997,0.641101837158196,1.5437870025635,2.0773868560791002,3.2313232421875,3.9171428680419997,4.819828033447299,5.3534278869629,6.5073642730713,0.9026851654053021,1.4362850189209,2.5902214050293,0.5335998535156,1.687536239624,1.1539363861084,-0.8409976959228019,2.435043334961,-1.4820995330809998,-2.3847846984862997,-2.9183845520019003,-4.0723209381103,1
157,1680,1680,6.38094338743495e+18,1.23767945975038e+18,20.8490104675293,20.2724380493164,20.2582988739014,20.1825256347656,20.0385112762451,0.166734158992767,0.129918128252029,0.08987676352262501,0.06678806245327,0.049678049981594,21.0281944274902,22.2024612426758,0,0.00016148587746999998,0.179183959960898,0.7557563781738001,0.7698955535888,0.845668792724599,0.9896831512450992,0.576572418212901,0.590711593627901,0.6664848327637,0.810499191284201,0.014139175415,0.08991241455079901,0.23392677307129997,0.075773239135799,0.2197875976563,0.144014358520501,-1.1742668151856002,-1.3534507751465,-1.9300231933594,-1.9441623687743999,-2.0199356079102,-2.1639499664307,1
160,1697,1697,6.38094334233779e+18,1.23767946082235e+18,21.498666763305696,21.0246982574463,20.9869632720947,21.15223503112789,22.426193237304698,0.23586025834083602,0.18378071486949896,0.12713864445686301,0.094477646052837,0.070274010300636,21.5731048583984,22.382942199707,0,-9.713265899335972e-05,0.074438095092702,0.5484066009520989,0.5861415863036971,0.4208698272705009,-0.8530883789063001,0.473968505859396,0.511703491210994,0.346431732177798,-0.9275264739990021,0.037734985351598,-0.12753677368159802,-1.4014949798584,-0.165271759033196,-1.43922996521,-1.2739582061768,-0.8098373413086009,-0.884275436401303,-1.3582439422606998,-1.3959789276123,-1.2307071685791,0.043251037597699,1
161,1698,1698,6.38094334233779e+18,1.23767946082235e+18,21.498666763305696,21.0246982574463,20.9869632720947,21.15223503112789,22.426193237304698,0.23586025834083602,0.18378071486949896,0.12713864445686301,0.094477646052837,0.070274010300636,21.5731048583984,22.382942199707,0,0.00020998995751099998,0.074438095092702,0.5484066009520989,0.5861415863036971,0.4208698272705009,-0.8530883789063001,0.473968505859396,0.511703491210994,0.346431732177798,-0.9275264739990021,0.037734985351598,-0.12753677368159802,-1.4014949798584,-0.165271759033196,-1.43922996521,-1.2739582061768,-0.8098373413086009,-0.884275436401303,-1.3582439422606998,-1.3959789276123,-1.2307071685791,0.043251037597699,1
