,Unnamed: 0,Unnamed: 0.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,pred
11,25,25,6.37485645992297e+18,1.23766725347731e+18,22.6059837341309,21.94697952270511,21.776029586792003,21.948133468627898,21.717222213745107,0.098859213292599,0.077030427753925,0.053289294242859,0.039599657058716,0.029454868286848,22.4912452697754,0,0.000110364264401,-0.11473846435549699,0.544265747070298,0.715215682983398,0.543111801147504,0.774023056030298,0.659004211425795,0.8299541473388959,0.657850265503001,0.8887615203857958,0.1709499359131,-0.001153945922795,0.22975730896,-0.172103881835895,0.058807373046900015,0.23091125488279504,0
12,27,27,3.1504110133602e+18,1.23766725347816e+18,22.7359504699707,21.226505279540998,20.99894714355469,20.7068309783936,20.3933734893799,0.083377487957478,0.064967177808285,0.044943992048501996,0.033398199826479,0.024842126294971,23.938013076782198,0,-0.00023166355094900005,1.2020626068115001,2.7115077972412003,2.9390659332274995,3.2311820983886004,3.5446395874023,1.5094451904297,1.737003326416,2.0291194915771,2.3425769805908,0.2275581359863,0.519674301147397,0.8331317901610971,0.2921161651610969,0.605573654174798,0.3134574890137,0
13,28,28,3.1504110133602e+18,1.23766725347823e+18,22.91524124145511,21.9792804718018,21.793140411377,21.90498733520511,21.3401489257813,0.087206013500691,0.067950330674648,0.047007728368044004,0.034931778907776,0.025982825085521,23.84846305847169,0,-3.17283484037034e-05,0.9332218170165941,1.8691825866699,2.0553226470947,1.94347572326659,2.5083141326904,0.935960769653302,1.1221008300781001,1.01025390625,1.5750923156738001,0.18614006042480105,0.07429313659669799,0.6391315460205009,-0.111846923828104,0.4529914855957,0.5648384094238029,0
14,29,29,3.11526182564345e+18,1.23766725347869e+18,23.2209300994873,21.353313446044897,21.1932106018066,21.096305847168,21.4591789245605,0.083452641963959,0.065025731921196,0.044984500855207,0.033428303897381,0.024864517152308998,24.5551414489746,0,-0.00038401412894,1.3342113494873,3.2018280029297,3.361930847168,3.4588356018066,3.0959625244141002,1.8676166534424,2.0277194976807,2.1246242523193,1.7617511749268002,0.16010284423829502,0.257007598876896,-0.105865478515604,0.096904754638601,-0.265968322753899,-0.36287307739249997,0
15,30,30,2.48929666181104e+18,1.23766725347921e+18,21.7368488311768,20.98625183105469,20.813304901123,20.6821403503418,20.3977642059326,0.11051894724369,0.08611561357975,0.059574384242296,0.04427015408873599,0.032928861677647005,24.2361221313477,0,-0.000493742409162,2.4992733001708998,3.249870300293,3.4228172302247,3.5539817810059,3.8383579254151,0.7505970001221021,0.9235439300538001,1.054708480835,1.3390846252442,0.172946929931698,0.304111480712898,0.588487625122099,0.13116455078119998,0.415540695190401,0.284376144409201,0
16,31,31,3.15048138210437e+18,1.23766725348006e+18,22.770866394043,21.035413742065398,20.7871685028076,20.699779510498,20.4875469207764,0.08532132953405401,0.06648179888725299,0.04599180072546,0.034176837652922,0.025421287864447004,23.786161422729503,0,-0.00017807481344799995,1.0152950286865001,2.7507476806641096,2.9989929199219,3.0863819122315,3.2986145019531,1.7354526519776001,1.9836978912353997,2.071086883545,2.2833194732666002,0.248245239257798,0.33563423156739697,0.547866821288999,0.087388992309599,0.2996215820312,0.21223258972160197,0
17,34,34,3.15051656647856e+18,1.23766725348059e+18,24.1040420532227,21.8576965332031,20.6230792999268,19.432237625122106,18.533275604248,0.07129638642072701,0.055553663522005,0.038431767374277,0.028558921068907006,0.021242590621114,23.1595268249512,0,3.06145921058487e-05,-0.944515228271499,1.3018302917481002,2.5364475250244,3.7272891998291002,4.6262512207032005,2.2463455200196,3.4809627532958998,4.6718044281005975,5.5707664489747,1.2346172332763,2.425458908081,3.3244209289551003,1.1908416748047,2.0898036956788,0.8989620208741022,0
18,35,35,3.15051656647646e+18,1.23766725348085e+18,21.1846904754639,20.285053253173803,20.083806991577106,20.046344757080103,20.0620059967041,0.06913243234157597,0.053867522627115,0.037265300750732006,0.02769211307168,0.020597845315933,22.98508644104,0,-0.000262446468696,1.8003959655761002,2.7000331878662003,2.9012794494629,2.9387416839599,2.9230804443358998,0.899637222290096,1.1008834838868,1.1383457183838002,1.1226844787598,0.20124626159670106,0.2387084960937,0.22304725646970205,0.037462234496999,0.021800994873001,-0.015661239623999,0
19,36,36,3.15055175084855e+18,1.23766725348105e+18,21.7173500061035,20.558744430542,20.0678768157959,19.9417934417725,19.8750972747803,0.056524161249399,0.044043242931365995,0.030468910932541,0.02264166623354,0.016841240227222,24.6343097686768,0,-0.0005203603650440001,2.9169597625733,4.075565338134799,4.5664329528809,4.6925163269042995,4.7592124938964995,1.1586055755615001,1.6494731903076,1.7755565643309998,1.8422527313231998,0.49086761474610097,0.6169509887694989,0.683647155761701,0.126083374023398,0.1927795410156,0.066696166992202,0
20,39,39,3.15065730396482e+18,1.23766725348216e+18,24.0064868927002,21.6633186340332,21.615104675293,21.790210723877,22.3364200592041,0.04984807223081599,0.038841281086206006,0.026870217174292003,0.019967451691628002,0.014852115884423,23.689025878906303,0,0.00010029730765399999,-0.31746101379389596,2.0257072448731,2.0739212036133,1.8988151550293002,1.3526058197022,2.3431682586669997,2.3913822174072004,2.2162761688232,1.6700668334961,0.048213958740199,-0.12689208984380002,-0.673101425170902,-0.17510604858399895,-0.721315383911101,-0.546209335327102,0
21,40,40,3.720292288083e+18,1.23766725399033e+18,18.6854476928711,17.0293292999268,16.4283180236816,16.235668182373,16.0535202026367,0.134093031287193,0.104484379291534,0.072281807661057,0.05371313169598599,0.03995270282030101,23.2662029266357,0,0.00016469995898700006,4.5807552337646,6.236873626708901,6.837884902954099,7.0305347442627,7.2126827239989995,1.6561183929443002,2.2571296691894998,2.4497795104981,2.6319274902344,0.601011276245199,0.7936611175538001,0.9758090972900992,0.19264984130860105,0.374797821044901,0.1821479797363,0
24,49,49,2.48528564339501e+18,1.23766725399524e+18,23.7280788421631,22.1755771636963,20.7148208618164,18.9350852966309,17.719575881958,0.10761803388595599,0.08385524153709402,0.05801066756248501,0.043108142912387994,0.032064538449049,23.4839210510254,0,2.8393917091307203e-05,-0.2441577911376989,1.3083438873291,2.769100189209,4.5488357543945,5.7643451690674015,1.5525016784668002,3.0132579803467,4.7929935455322,6.0085029602050986,1.4607563018799,3.2404918670654,4.4560012817383,1.7797355651855,2.9952449798583998,1.2155094146728995,0
25,50,50,2.48528564339291e+18,1.23766725399531e+18,20.9787292480469,20.1075229644775,19.7781944274902,19.9717044830322,19.3882694244385,0.115807943046093,0.09023676067590701,0.062425374984740996,0.046388745307922,0.03450470417738,23.7941246032715,0,5.325024631019909e-06,2.8153953552246,3.686601638794,4.0159301757813,3.8224201202392996,4.405855178833,0.8712062835694,1.2005348205567,1.0070247650147,1.5904598236084,0.329328536987301,0.135818481445298,0.719253540038999,-0.19351005554200304,0.38992500305169703,0.5834350585936999,0
26,51,51,3.72127745050149e+18,1.23766725399557e+18,23.482610702514602,22.302183151245107,20.639892578125,19.5386924743652,19.0421352386475,0.131657809019089,0.10258687287568999,0.070969119668007,0.05273766443133402,0.039227131754160004,23.6178798675537,0,0.000143573444802,0.135269165039098,1.3156967163086002,2.9779872894287003,4.0791873931885,4.5757446289062,1.1804275512695,2.8427181243896,3.9439182281494,4.4404754638671,1.6622905731201,2.7634906768799,3.2600479125976003,1.1012001037598,1.5977573394775,0.496557235717699,0
27,58,58,6.3776711871415e+18,1.23766725399996e+18,23.0713233947754,22.6749706268311,21.142385482788104,19.8719310760498,19.283922195434602,0.116829603910446,0.09103284031152699,0.06297609210014299,0.04679798707366,0.034809105098248,22.6900482177734,0,8.1405152741354e-05,-0.381275177002003,0.015077590942298,1.5476627349852905,2.8181171417236,3.4061260223387997,0.39635276794429997,1.9289379119873,3.1993923187256,3.7874011993408,1.532585144043,2.8030395507813,3.3910484313965,1.2704544067383001,1.8584632873535,0.588008880615199,0
28,63,63,6.37841009868381e+18,1.23766725400291e+18,20.254095077514602,19.210140228271502,18.833215713501,18.6886577606201,18.7013626098633,0.150420576334,0.11720669269561801,0.08108304440975199,0.06025339290499701,0.044817455112934015,22.058898925781303,0,-0.00036388455191599996,1.8048038482667,2.8487586975098,3.2256832122802996,3.3702411651612003,3.357536315918,1.0439548492431,1.4208793640136002,1.5654373168945,1.5527324676513001,0.3769245147705009,0.5214824676514029,0.508777618408203,0.14455795288090198,0.131853103637702,-0.0127048492432,0
29,66,66,6.37841010297878e+18,1.2376672540035e+18,20.601266860961896,20.2973899841309,20.2648677825928,20.3642883300781,20.6013259887695,0.12306778132915501,0.09589357674121901,0.066338732838631,0.049296788871287994,0.036667753010988,21.6810512542725,0,2.3075164790498106e-05,1.0797843933106,1.3836612701416,1.4161834716797,1.3167629241943999,1.079725265503,0.303876876830998,0.336399078369098,0.2369785308837961,-5.91278076029766e-05,0.0325222015381,-0.06689834594720201,-0.30393600463860104,-0.09942054748530198,-0.33645820617670097,-0.2370376586913989,0
30,71,71,3.85255034296625e+18,1.23766725400442e+18,21.974424362182607,21.2235317230225,21.0946655273438,21.092914581298803,21.0822811126709,0.12148167937993999,0.09465770423412301,0.065483756363392,0.048661451786757,0.036195181310177,23.259008407592802,0,0.000248072203249,1.2845840454102,2.0354766845703,2.164342880249,2.166093826294,2.1767272949219,0.7508926391601031,0.879758834838803,0.8815097808838,0.8921432495117041,0.1288661956787,0.130617141723697,0.141250610351602,0.0017509460449960002,0.012384414672901002,0.010633468627905,0
32,73,73,3.85255034296625e+18,1.23766725400455e+18,21.6694450378418,20.4138336181641,20.221012115478498,20.1660537719727,20.091228485107397,0.129255920648575,0.10071533173322696,0.06967440247535699,0.051775548607111,0.038511496037245005,22.9357013702393,0,0.0006218617782,1.2662563323975,2.5218677520752,2.7146892547608,2.7696475982666002,2.8444728851319,1.2556114196777,1.4484329223633001,1.5033912658691,1.5782165527344,0.192821502685604,0.247779846191403,0.322605133056705,0.05495834350579901,0.129783630371101,0.074825286865302,0
33,77,77,3.85297255543132e+18,1.23766725400553e+18,21.653503417968803,20.8250770568848,20.5788135528564,20.597980499267603,20.2150192260742,0.085364773869515,0.066515654325485,0.046015217900276,0.034194238483906,0.025434231385589,23.1420459747314,0,-0.000154244349687,1.4885425567626005,2.3169689178466,2.563232421875,2.5440654754637997,2.9270267486572004,0.8284263610840021,1.0746898651124,1.0555229187011999,1.4384841918946,0.24626350402840197,0.227096557617198,0.6100578308105999,-0.019166946411204,0.36379432678219803,0.3829612731934021,0
35,83,83,3.22806292276157e+18,1.23766725400697e+18,22.2271404266357,21.609430313110398,21.507116317749,21.4401588439941,21.469051361084002,0.079790644347668,0.062172330915928,0.043010529130697,0.031961433589459,0.023773435503244,23.2120056152344,0,0.00037046248326099996,0.9848651885987,1.602575302124,1.7048892974853995,1.7718467712402999,1.7429542541504,0.617710113525302,0.7200241088867009,0.786981582641598,0.758089065551697,0.102313995361399,0.16927146911629598,0.140378952026396,0.06695747375489701,0.038064956664997006,-0.028892517089901006,0
36,84,84,3.22806292276157e+18,1.23766725400697e+18,22.2271404266357,21.609430313110398,21.507116317749,21.4401588439941,21.469051361084002,0.079790644347668,0.062172330915928,0.043010529130697,0.031961433589459,0.023773435503244,23.2120056152344,0,-6.80299417581409e-05,0.9848651885987,1.602575302124,1.7048892974853995,1.7718467712402999,1.7429542541504,0.617710113525302,0.7200241088867009,0.786981582641598,0.758089065551697,0.102313995361399,0.16927146911629598,0.140378952026396,0.06695747375489701,0.038064956664997006,-0.028892517089901006,0
37,86,86,3.22806292276157e+18,1.2376672540073e+18,19.009206771850604,16.994554519653303,16.160108566284197,15.8925170898438,15.761305809021001,0.100153192877769,0.078038685023785,0.053986802697182,0.040117979049683,0.029840407893062002,23.5729198455811,0,-2.9071001335978498e-05,4.5637130737305,6.5783653259278,7.4128112792969,7.6804027557373,7.8116140365600994,2.0146522521973003,2.8490982055664102,3.1166896820067995,3.2479009628296,0.834445953369105,1.1020374298095,1.2332487106323,0.26759147644039805,0.39880275726319603,0.13121128082279798,0
39,90,90,3.05611689616212e+18,1.23766725400861e+18,24.4790344238281,21.471731185913104,19.8471622467041,18.6943283081055,18.1217632293701,0.151702165603638,0.11820530146360406,0.08177387714386,0.060766756534576,0.045199301093817,23.9211864471436,0,2.80147723970003e-05,-0.557847976684499,2.4494552612305,4.0740242004395,5.2268581390380975,5.7994232177735,3.0073032379149995,4.631872177124,5.784706115722599,6.357271194458,1.624568939209,2.7774028778076,3.349967956543,1.1528339385986,1.725399017334,0.5725650787354011,0
40,100,100,6.3748212658872e+18,1.23766725401097e+18,20.6999244689941,19.692581176757802,19.532367706298803,19.3533878326416,19.339618682861303,0.091668963432312,0.071427829563618,0.049413442611694,0.036719486117363,0.02731255069375,22.7458801269531,0,-0.000220546862693,2.045955657959,3.0532989501953,3.2135124206543,3.3924922943115003,3.4062614440918,1.0073432922363001,1.1675567626953,1.3465366363525,1.3603057861328,0.160213470458999,0.3391933441162,0.352962493896499,0.17897987365720205,0.1927490234375,0.013769149780298001,0
41,101,101,6.3748212658872e+18,1.23766725401097e+18,20.276454925537106,19.868314743042,19.9480419158936,19.862445831298803,20.086126327514602,0.09332428872585301,0.07271765172481501,0.050305735319852996,0.037382554262876996,0.02780575118959,22.0551242828369,0,0.000333310599672,1.7786693572998,2.1868095397948997,2.1070823669433,2.1926784515381,1.9689979553223005,0.408140182495103,0.32841300964350106,0.41400909423829896,0.19032859802250002,-0.07972717285160201,0.005868911743196,-0.217811584472603,0.08559608459479799,-0.13808441162100102,-0.2236804962157989,0
42,103,103,6.3748212658872e+18,1.23766725401104e+18,20.5704746246338,20.154155731201197,20.219802856445305,20.3826465606689,20.9282722473145,0.092822767794132,0.072326868772507,0.05003539472818401,0.03718166053295102,0.027656324207782995,21.6040210723877,0,-0.000105933118903,1.0335464477539,1.4498653411865,1.3842182159424,1.2213745117188,0.6757488250732,0.416318893432603,0.35067176818849805,0.187828063964901,-0.35779762268070003,-0.065647125244105,-0.228490829467702,-0.774116516113303,-0.16284370422359698,-0.708469390869198,-0.5456256866456,0
43,110,110,6.37482129810155e+18,1.23766725401248e+18,19.8057918548584,19.7611484527588,20.1415405273438,20.36834144592289,20.8236198425293,0.08015064150095,0.06245283782482201,0.043204583227634,0.032105635851622,0.023880695924163,19.2672843933105,0,-0.000117405055789,-0.538507461547898,-0.49386405944829903,-0.874256134033299,-1.1010570526124,-1.5563354492188,0.04464340209959902,-0.335748672485401,-0.562549591064499,-1.0178279876709,-0.38039207458499996,-0.607192993164098,-1.0624713897705,-0.226800918579098,-0.682079315185501,-0.4552783966064029,0
44,113,113,3.11526182564345e+18,1.23766725401536e+18,22.4431972503662,21.373582839965803,21.2027263641357,21.2012042999268,20.6247520446777,0.077364467084408,0.060281872749329,0.041702717542647996,0.030989589169622002,0.023050561547279,22.9578552246094,0,-8.53745368658565e-05,0.5146579742432,1.5842723846436,1.7551288604736999,1.7566509246826,2.3331031799317,1.0696144104004,1.2404708862305,1.2419929504393998,1.8184452056885,0.17085647583010302,0.172378540039002,0.7488307952881039,0.0015220642088989995,0.5779743194580009,0.576452255249102,0
45,115,115,3.07173875736956e+18,1.23766725401589e+18,21.7525577545166,20.5134868621826,20.3235816955566,20.2545375823975,19.9963436126709,0.09059149026870696,0.070588275790215,0.04883264377713201,0.036287885159254,0.026991520076990003,23.852109909057607,0,0.000266329647275,2.099552154541,3.338623046875,3.5285282135009997,3.5975723266601003,3.8557662963867,1.239070892334,1.42897605896,1.4980201721191,1.7562141418456998,0.18990516662599802,0.258949279785099,0.517143249511701,0.069044113159102,0.327238082885703,0.25819396972660197,0
46,128,128,6.37489165503248e+18,1.23766725401739e+18,21.6710643768311,20.337633132934602,20.3274230957031,20.2519779205322,20.3760356903076,0.073446527123451,0.057229034602642,0.039590783417225,0.029420195147395,0.021883219480515,22.4366970062256,0,-0.000235124956816,0.765632629394499,2.099063873291,2.1092739105225,2.1847190856934,2.060661315918,1.3334312438965,1.343641281128,1.4190864562988998,1.2950286865235,0.010210037231501998,0.08565521240240101,-0.038402557372997005,0.075445175170899,-0.048612594604499,-0.12405776977539801,0
47,131,131,3.15051656647646e+18,1.23766725401772e+18,21.05679702758789,20.2347240447998,19.919208526611303,19.786952972412106,19.7619018554688,0.068329185247421,0.05324164032936099,0.036832321435213,0.027370361611247004,0.020358519628643997,23.2895832061768,0,-0.0005954529624430001,2.2327861785889,3.054859161377,3.3703746795655,3.5026302337647004,3.5276813507080003,0.8220729827880972,1.13758850097659,1.2698440551758001,1.2948951721191,0.315515518188498,0.447771072387699,0.47282218933100106,0.132255554199201,0.157306671142504,0.025051116943302996,0
48,134,134,6.37489166255077e+18,1.23766725401818e+18,22.4244709014893,21.3028545379639,21.0662746429443,21.1053085327148,20.6762065887451,0.063530951738358,0.049502890557050996,0.034245871007442995,0.025448350235819997,0.018928898498416,22.5138893127441,0,2.8313801522017494e-05,0.08941841125480099,1.2110347747802,1.4476146697998,1.4085807800293002,1.837682723999,1.1216163635254,1.358196258545,1.3191623687745,1.7482643127442,0.236579895019599,0.19754600524909802,0.6266479492188001,-0.039033889770501,0.3900680541992009,0.429101943969702,0
49,135,135,6.37489166684364e+18,1.23766725401851e+18,20.818712234497106,19.899692535400398,19.742015838623,19.6789169311523,19.6468715667725,0.05385509505868,0.041963525116443995,0.029030172154307,0.021572530269623004,0.01604599878192,22.4103088378906,0,-5.9693997172871605e-05,1.5915966033934998,2.5106163024902,2.6682929992676003,2.7313919067383,2.7634372711181,0.919019699096705,1.0766963958741,1.1397953033448,1.1718406677246,0.157676696777397,0.22077560424809692,0.25282096862789805,0.0630989074707,0.095144271850501,0.032045364379801,0
52,150,150,3.84744860901337e+18,1.23766725453342e+18,21.9124698638916,21.0605030059814,20.936450958252,20.8509960174561,20.9817180633545,0.168910577893257,0.131613984704018,0.09104993939399696,0.067659862339497,0.050326507538557,23.2080135345459,0,-0.000257967127254,1.2955436706543,2.1475105285644998,2.2715625762939,2.3570175170898,2.2262954711914,0.851966857910202,0.9760189056396021,1.0614738464355,0.930751800537102,0.12405204772939996,0.209506988525298,0.07878494262689999,0.08545494079589899,-0.0452671051025,-0.130722045898398,0
53,153,153,3.79864788492616e+18,1.23766725453408e+18,23.1544399261475,22.0660076141357,21.791250228881804,22.108533859252898,21.512704849243196,0.264921635389328,0.20642514526844,0.142803952097893,0.106118649244308,0.078932777047157,23.071668624877898,0,0.000297080347082,-0.082771301269602,1.0056610107422,1.28041839599609,0.963134765625,1.5589637756347001,1.0884323120118,1.3631896972656998,1.0459060668945999,1.6417350769043002,0.27475738525389604,-0.042526245117198,0.553302764892504,-0.317283630371094,0.27854537963860804,0.595829010009702,0
54,154,154,3.79899972864705e+18,1.23766725453447e+18,21.0734691619873,20.2950229644775,19.7993488311768,19.6296539306641,19.4928798675537,0.2333694845438,0.181839913129807,0.125796020030975,0.09347992390394197,0.069531887769699,23.1697082519531,0,9.59921380854212e-05,2.0962390899658,2.8746852874756,3.3703594207762997,3.540054321289,3.6768283843994,0.7784461975098009,1.2741203308105,1.4438152313231998,1.5805892944336,0.49567413330070004,0.665369033813398,0.8021430969238001,0.169694900512699,0.30646896362309994,0.136774063110401,0
55,156,156,3.79938675674003e+18,1.23766725453506e+18,21.33074378967289,20.409023284912106,20.2040748596191,20.025577545165998,19.8331356048584,0.141392305493355,0.11017192900180801,0.07621642947197001,0.056636974215507986,0.042127504944801004,21.66768264770511,0,-5.1104088925058e-05,0.336938858032205,1.258659362793,1.4636077880860001,1.6421051025391102,1.8345470428467,0.9217205047607958,1.1266689300538,1.3051662445068999,1.4976081848145,0.204948425293001,0.383445739746104,0.575887680053704,0.178497314453104,0.3709392547607029,0.192441940307599,0
56,157,157,6.37767118928898e+18,1.23766725453578e+18,21.4703960418701,20.8660869598389,20.7917366027832,20.7942848205566,21.150276184082,0.103325188159943,0.080510288476944,0.055696643888949994,0.04138857498765,0.030785497277975,21.7159633636475,0,-0.000453025248135,0.245567321777401,0.8498764038086009,0.9242267608643,0.9216785430908979,0.565687179565501,0.6043090820311999,0.6786594390869001,0.6761112213134979,0.3201198577881,0.07435035705569999,0.071802139282298,-0.2841892242431,-0.002548217773402,-0.3585395812988,-0.35599136352539795,0
57,158,158,6.37767118928898e+18,1.23766725453611e+18,25.3943767547607,24.590757369995107,24.1780128479004,20.713939666748,19.0032844543457,0.144329234957695,0.11246036738157301,0.077799558639526,0.057813409715890995,0.043002557009459,22.20927619934081,0,-2.21328336920124e-05,-3.1851005554198997,-2.3814811706543,-1.9687366485596,1.4953365325927999,3.2059917449951,0.803619384765597,1.2163639068603,4.6804370880127,6.391092300415,0.412744522094702,3.8768177032471,5.587472915649401,3.4640731811523997,5.1747283935547,1.7106552124023,0
58,159,159,6.37767118821524e+18,1.23766725453657e+18,21.3161296844482,20.0420703887939,19.804979324340803,19.730638504028303,19.655517578125,0.111304208636284,0.086727485060692,0.059997674077749,0.044584702700376996,0.033162828534842,22.7883148193359,0,0.00013468226825400002,1.4721851348877,2.7462444305419997,2.9833354949951,3.0576763153076,3.1327972412108998,1.2740592956543,1.5111503601074,1.5854911804199,1.6606121063231998,0.237091064453097,0.31143188476559697,0.38655281066889896,0.0743408203125,0.14946174621580302,0.07512092590330299,0
61,168,168,6.37841009868381e+18,1.23766725453985e+18,21.191207885742198,20.2866096496582,19.9343948364258,19.7439002990723,19.8307476043701,0.140809878706932,0.109718106687069,0.075902476906776,0.056403674185276,0.041953973472117996,22.558204650878896,0,0.000135032314574,1.3669967651366999,2.2715950012207,2.6238098144531,2.81430435180659,2.7274570465087997,0.904598236083999,1.2568130493163998,1.4473075866699,1.3604602813721,0.352214813232401,0.542709350585898,0.4558620452880999,0.190494537353498,0.10364723205569999,-0.08684730529779801,0
62,170,170,6.37841010834748e+18,1.23766725454076e+18,18.9327335357666,17.9555339813232,17.612928390502898,17.4684104919434,17.4276561737061,0.10588160157203698,0.08250222355127299,0.05707465857267401,0.042412586510181,0.031547173857688994,21.1593837738037,0,0.000687508261763,2.2266502380371,3.2038497924805,3.5464553833008,3.6909732818602996,3.7317276000976003,0.977199554443402,1.3198051452636999,1.4643230438231998,1.5050773620605,0.342605590820302,0.487123489379801,0.527877807617099,0.14451789855949898,0.18527221679679692,0.040754318237298,0
