,Unnamed: 0,Unnamed: 0.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,pred
67,180,180,3.05611689616213e+18,1.23766725454542e+18,25.0016899108887,21.7347354888916,21.3370265960693,21.5403938293457,21.988187789917003,0.129404753446579,0.100831307470798,0.069754630327225,0.051835164427757,0.038555841892958,22.0993118286133,0,-0.000466674129711,-2.9023780822754,0.364576339721698,0.7622852325439989,0.558917999267599,0.11112403869629599,3.2669544219971,3.6646633148194,3.461296081543,3.0135021209717,0.3977088928223009,0.194341659545902,-0.253452301025401,-0.203367233276399,-0.651161193847702,-0.447793960571303,1
68,181,181,3.05611689616213e+18,1.23766725454548e+18,21.5528392791748,20.6966876983643,20.7349624633789,20.3746967315674,20.2065334320068,0.128644436597824,0.100238874554634,0.069344788789749,0.051530610769987,0.038329306989907996,23.933458328247102,0,-0.000422288198024,2.3806190490723,3.2367706298828,3.1984958648682005,3.5587615966797,3.7269248962403,0.856151580810501,0.817876815795902,1.1781425476074,1.346305847168,-0.038274765014599,0.32199096679690004,0.49015426635750003,0.360265731811499,0.528429031372099,0.1681632995606,1
70,198,198,6.37482128091959e+18,1.23766725454876e+18,21.6320819854736,21.1802654266357,21.2305965423584,21.2166137695313,21.6958408355713,0.09386730194091801,0.07314077019691499,0.050598442554474016,0.037600066512823,0.027967542409897003,22.8434906005859,0,0.001489119837061,1.2114086151123,1.6632251739502,1.6128940582275,1.6268768310546002,1.1476497650146005,0.451816558837901,0.401485443115202,0.415468215942301,-0.06375885009769901,-0.05033111572269901,-0.0363483428956,-0.5155754089355999,0.013982772827098998,-0.465244293212901,-0.4792270660399999,1
72,204,204,3.84882079952483e+18,1.23766725507259e+18,22.2294750213623,21.7682704925537,21.6170291900635,21.63844871521,21.476526260376,0.11948373913765001,0.09310092031955698,0.06440678238868701,0.047861143946648,0.035599898546933996,23.955135345459,0,0.000161826101248,1.7256603240967,2.1868648529053,2.3381061553955003,2.316686630249,2.4786090850830003,0.46120452880860097,0.6124458312988,0.591026306152301,0.7529487609863001,0.15124130249019901,0.12982177734369998,0.29174423217769896,-0.021419525146499002,0.1405029296875,0.161922454833999,1
80,225,225,6.3878746357199e+18,1.23766725507967e+18,21.897771835327106,21.3362407684326,21.2836666107178,21.0359172821045,20.8168659210205,0.08980054408311801,0.069971971213818,0.048406288027763006,0.035971060395241,0.026755860075355,23.2008266448975,0,-0.000252023659414,1.3030548095704,1.8645858764648997,1.9171600341797,2.164909362793,2.3839607238769998,0.5615310668945029,0.614105224609304,0.8618545532226031,1.0809059143066,0.05257415771480098,0.30032348632809996,0.519374847412099,0.24774932861329896,0.466800689697298,0.21905136108399892,1
86,240,240,3.05611689616213e+18,1.23766725508235e+18,21.650697708129893,21.1010570526123,21.0375957489014,21.039615631103498,20.9231872558594,0.13198114931583402,0.102838821709156,0.071143418550491,0.052867185324431,0.039323471486569,22.696386337280305,0,-0.00029511237517000004,1.0456886291504,1.595329284668,1.6587905883789,1.6567707061768002,1.7731990814209,0.549640655517596,0.6131019592284979,0.6110820770263989,0.727510452270497,0.063461303710902,0.061441421508803,0.17786979675290102,-0.002019882202099,0.114408493041999,0.116428375244098,1
87,242,242,6.37482125085482e+18,1.23766725508406e+18,21.488588333129893,20.8381290435791,20.6255207061768,20.484165191650398,20.264102935790998,0.054979231208563,0.04283944517374,0.029636127874255,0.022022819146513998,0.016380932182074,22.6423015594482,0,-0.000331073242705,1.1537132263183,1.8041725158691,2.0167808532714,2.1581363677978,2.3781986236572004,0.650459289550795,0.863067626953097,1.0044231414795,1.2244853973389,0.21260833740230106,0.353963851928704,0.5740261077881039,0.14135551452640302,0.36141777038580297,0.2200622558594,1
88,247,247,2.48683375576482e+18,1.23766728781274e+18,22.7038917541504,21.506534576416,21.7248020172119,21.654638290405305,21.3214511871338,0.099920593202114,0.07785744965076499,0.053861420601605994,0.040024809539318,0.029771104454994,23.7650260925293,0,0.000393516995246,1.0611343383789,2.2584915161133,2.0402240753173997,2.110387802124,2.4435749053955003,1.1973571777343999,0.979089736938501,1.0492534637450999,1.3824405670166,-0.21826744079589802,-0.14810371398929995,0.18508338928220205,0.07016372680659799,0.40335083007809996,0.33318710327150197,1
91,256,256,6.48423582189329e+18,1.23766728834948e+18,21.808042526245107,21.244976043701197,21.123420715332,21.1426944732666,20.9450435638428,0.08450233191251802,0.065843649208546,0.04555032774805999,0.033848777413367996,0.025177270174027003,23.5860805511475,0,-0.00055146944942,1.7780380249023997,2.3411045074462997,2.4626598358155,2.4433860778809,2.6410369873047004,0.563066482543906,0.6846218109131039,0.665348052978501,0.862998962402305,0.12155532836919695,0.10228157043459499,0.29993247985839805,-0.019273757934602002,0.178377151489201,0.197650909423803,1
97,275,275,3.84913745887364e+18,1.23766729211793e+18,23.8627948760986,21.16887855529789,20.8609600067139,20.8258647918701,20.8325691223145,0.132408142089844,0.10317152738571199,0.071373589336872,0.05303822457790401,0.039450693875551,23.64729118347169,0,-0.00033843578421499995,-0.21550369262690305,2.4784126281737997,2.7863311767578,2.8214263916016002,2.8147220611572004,2.6939163208007,3.0018348693847,3.0369300842285,3.0302257537840998,0.307918548583999,0.343013763427798,0.336309432983398,0.0350952148438,0.0283908843994,-0.0067043304444,1
99,284,284,6.37767117640617e+18,1.23766729212074e+18,20.2589359283447,19.9291954040527,19.9986133575439,20.033893585205103,20.2468643188477,0.17872324585914606,0.139259949326515,0.09633938223123599,0.07159049063921001,0.053250171244144,21.369441986084002,0,0.000154449633555,1.1105060577393,1.4402465820313,1.3708286285401001,1.3355484008788998,1.1225776672363001,0.329740524292003,0.260322570800803,0.225042343139599,0.012071609497003002,-0.06941795349119999,-0.10469818115240401,-0.317668914795,-0.035280227661204006,-0.24825096130379998,-0.212970733642596,1
100,285,285,6.37791750351592e+18,1.23766729264353e+18,22.538864135742198,21.7153625488281,21.6971969604492,21.5136795043945,21.2548866271973,0.092806831002235,0.072314456105232,0.05002680420875599,0.03717527911067,0.027651576325297002,21.4232196807861,0,3.1776275136508e-05,-1.1156444549561002,-0.29214286804199896,-0.27397727966310004,-0.09045982360839899,0.1683330535888,0.8235015869140979,0.8416671752929971,1.0251846313477,1.2839775085449,0.018165588378899,0.20168304443360105,0.46047592163079903,0.183517456054702,0.4423103332519,0.258792877197198,1
108,296,296,6.37767120969007e+18,1.23766729265408e+18,22.3654861450195,22.013648986816396,22.260267257690398,22.435184478759798,21.3841781616211,0.18361766636371601,0.14307364821434002,0.09897768497467,0.073551028966904,0.05470845103263902,23.074033737182607,0,0.000718637835234,0.7085475921631039,1.0603847503662098,0.8137664794922049,0.638849258422805,1.6898555755615,0.351837158203104,0.10521888732910199,-0.069698333740298,0.981307983398398,-0.24661827087400198,-0.4215354919434021,0.6294708251952951,-0.17491722106940005,0.8760890960692971,1.0510063171386999,1
113,311,311,3.23594422210947e+18,1.23766729318616e+18,22.945291519165,21.7420501708984,21.657222747802702,21.6079444885254,21.1226787567139,0.09523525089025504,0.074206665158272,0.05133582651615098,0.038148019462824,0.028375118970871006,24.1956596374512,0,0.00032019632635599997,1.2503681182862,2.4536094665528,2.5384368896485,2.5877151489258,3.0729808807373,1.2032413482666,1.2880687713623,1.3373470306396005,1.8226127624511002,0.08482742309569599,0.134105682372997,0.619371414184499,0.04927825927730098,0.534543991088803,0.48526573181150195,1
115,320,320,3.72141818798985e+18,1.23766729318865e+18,23.9994735717773,21.527442932128896,21.0033397674561,20.85573387146,21.2601566314697,0.16518649458885198,0.12871220707893402,0.089042507112026,0.066168121993542,0.049216929823160005,19.599664688110398,0,0.000307886046357,-4.3998088836669025,-1.9277782440184998,-1.4036750793456998,-1.2560691833496,-1.6604919433593002,2.47203063964841,2.9961338043212002,3.1437397003172998,2.7393169403076,0.524103164672795,0.671709060668896,0.26728630065919395,0.14760589599610094,-0.25681686401360104,-0.404422760009702,1
117,329,329,6.37767120432136e+18,1.23766729319062e+18,21.9798469543457,21.5034122467041,21.1449241638184,21.2489185333252,20.6844425201416,0.16533599793911,0.128828689455986,0.08912309259176301,0.06622800976038,0.049261469393969,22.6992263793945,0,-0.000139943920658,0.7193794250488001,1.1958141326904,1.5543022155761002,1.4503078460693002,2.0147838592529,0.476434707641598,0.8349227905273008,0.7309284210205009,1.2954044342041,0.3584880828857029,0.25449371337890303,0.8189697265625,-0.10399436950680001,0.46048164367679706,0.5644760131835971,1
118,332,332,3.24354404648066e+18,1.2376672931918e+18,21.246292114257802,21.177631378173803,20.190931320190398,20.1089992523193,19.9147891998291,0.10078999400138902,0.078534878790379,0.054330065846442996,0.040373060852289,0.030030140653252997,23.721363067627,0,-4.10659340559505e-05,2.4750709533692,2.5437316894532,3.5304317474366003,3.6123638153077002,3.8065738677979,0.068660736083999,1.0553607940674001,1.1372928619384999,1.3315029144286998,0.9867000579834059,1.0686321258545,1.2628421783447,0.081932067871097,0.27614212036129604,0.194210052490199,1
121,338,338,3.85036891189674e+18,1.23766729319324e+18,22.723587036132802,21.7173900604248,20.4187164306641,19.4507884979248,18.9477462768555,0.103279456496239,0.08047465234994901,0.055671993643044995,0.041370257735252,0.030771872028709,23.206110000610398,0,2.6752109988592602e-05,0.48252296447759596,1.4887199401856002,2.7873935699462997,3.7553215026855997,4.2583637237549,1.006196975708,2.3048706054687003,3.2727985382080003,3.7758407592773,1.2986736297607,2.2666015625,2.7696437835692995,0.9679279327393,1.4709701538086,0.5030422210693,1
122,345,345,6.37770643056939e+18,1.23766729372638e+18,21.4246139526367,20.5231094360352,20.4343032836914,20.4201602935791,20.1128883361816,0.15572805702686301,0.12134224176406899,0.08394400030374499,0.06237939000129701,0.046398807317019,22.0259952545166,0,-1.25966471387073e-05,0.601381301879901,1.5028858184814,1.5916919708252,1.6058349609375,1.913106918335,0.901504516601502,0.9903106689453021,1.0044536590575999,1.3117256164551,0.08880615234380003,0.10294914245609699,0.41022109985359706,0.014142990112298,0.32141494750979804,0.3072719573975,1
123,346,346,6.37770643056939e+18,1.23766729372638e+18,21.4246139526367,20.5231094360352,20.4343032836914,20.4201602935791,20.1128883361816,0.15572805702686301,0.12134224176406899,0.08394400030374499,0.06237939000129701,0.046398807317019,22.0259952545166,0,-0.000102067737316,0.601381301879901,1.5028858184814,1.5916919708252,1.6058349609375,1.913106918335,0.901504516601502,0.9903106689453021,1.0044536590575999,1.3117256164551,0.08880615234380003,0.10294914245609699,0.41022109985359706,0.014142990112298,0.32141494750979804,0.3072719573975,1
124,347,347,6.37770643056939e+18,1.23766729372638e+18,21.4246139526367,20.5231094360352,20.4343032836914,20.4201602935791,20.1128883361816,0.15572805702686301,0.12134224176406899,0.08394400030374499,0.06237939000129701,0.046398807317019,22.0259952545166,0,-1.25966471387073e-05,0.601381301879901,1.5028858184814,1.5916919708252,1.6058349609375,1.913106918335,0.901504516601502,0.9903106689453021,1.0044536590575999,1.3117256164551,0.08880615234380003,0.10294914245609699,0.41022109985359706,0.014142990112298,0.32141494750979804,0.3072719573975,1
125,348,348,6.37770643056939e+18,1.23766729372638e+18,21.4246139526367,20.5231094360352,20.4343032836914,20.4201602935791,20.1128883361816,0.15572805702686301,0.12134224176406899,0.08394400030374499,0.06237939000129701,0.046398807317019,22.0259952545166,0,-0.000102067737316,0.601381301879901,1.5028858184814,1.5916919708252,1.6058349609375,1.913106918335,0.901504516601502,0.9903106689453021,1.0044536590575999,1.3117256164551,0.08880615234380003,0.10294914245609699,0.41022109985359706,0.014142990112298,0.32141494750979804,0.3072719573975,1
128,355,355,3.85036891189675e+18,1.23766729373018e+18,22.5023078918457,21.858741760253896,21.8253345489502,21.5497932434082,21.542837142944304,0.09819450229406401,0.076512485742569,0.052930984646082,0.039333395659924,0.029256818816066007,23.5402126312256,0,-2.85656224150443e-05,1.0379047393799001,1.6814708709717,1.7148780822754,1.9904193878174,1.9973754882813,0.643566131591804,0.6769733428955009,0.9525146484375,0.9594707489013959,0.033407211303697,0.308948516845696,0.315904617309592,0.27554130554199896,0.282497406005895,0.006956100463896,1
129,356,356,3.85036891189675e+18,1.23766729373024e+18,22.3792381286621,21.890897750854503,21.7471542358398,21.8698844909668,21.9666767120361,0.10860370099544504,0.084623269736767,0.058541983366013,0.04350296780467,0.032358214259148,24.065439224243196,0,0.00017521106929099998,1.6862010955811,2.17454147338869,2.31828498840339,2.1955547332764,2.0987625122071,0.48834037780759604,0.6320838928222979,0.509353637695298,0.4125614166259981,0.14374351501470198,0.021013259887703,-0.07577896118159799,-0.122730255126999,-0.21952247619629997,-0.09679222106930001,1
130,359,359,6.38787470980809e+18,1.23766732163901e+18,20.745435714721697,20.0899219512939,19.8468112945557,19.4942302703857,19.3320255279541,0.061417594552039996,0.047856174409389995,0.033106680959463,0.024601811543107,0.018299227580428002,22.0214996337891,0,-0.000160072086146,1.2760639190674,1.9315776824952,2.1746883392333998,2.5272693634034,2.6894741058350005,0.655513763427798,0.8986244201659979,1.251205444336,1.4134101867676,0.2431106567382,0.5956916809081999,0.757896423339798,0.35258102417,0.5147857666015979,0.16220474243159802,1
132,364,364,6.37482128521456e+18,1.23766732164144e+18,22.1832008361816,21.3364315032959,21.1623821258545,21.320348739624,21.0271263122559,0.09217131882905999,0.07181926816701899,0.04968423768878,0.036920711398125,0.027462227270007,22.249290466308604,0,-0.00083696708316,0.066089630127003,0.9128589630127059,1.08690834045411,0.928941726684606,1.22216415405271,0.846769332885703,1.0208187103271,0.862852096557603,1.1560745239257,0.17404937744139906,0.016082763671899997,0.30930519104000004,-0.157966613769499,0.135255813598601,0.2932224273681,1
136,398,398,6.38787465182603e+18,1.23766732217287e+18,22.537410736084,21.541475296020497,21.4319820404053,21.3876171112061,21.111400604248,0.084627889096737,0.065941482782364,0.045618008822203,0.033899072557688,0.025214681401848998,22.534273147582997,0,-1.96431628864957e-05,-0.003137588501001,0.9927978515625,1.1022911071777,1.1466560363768998,1.422872543335,0.995935440063501,1.1054286956786998,1.1497936248779,1.4260101318360001,0.109493255615199,0.153858184814396,0.430074691772496,0.044364929199198,0.3205814361572981,0.27621650695809996,1
137,403,403,2.48697449325318e+18,1.23766732217372e+18,22.093412399292003,21.6382675170898,21.6287479400635,21.7728443145752,21.992090225219695,0.146518066525459,0.114165887236595,0.07897943258285499,0.058690182864665985,0.04365471377968799,23.000183105468803,0,-5.72144153920817e-06,0.9067707061768,1.3619155883790002,1.3714351654052999,1.2273387908936002,1.00809288024911,0.455144882202202,0.464664459228501,0.320568084716804,0.101322174072305,0.0095195770263,-0.13457679748539805,-0.353822708129897,-0.144096374511697,-0.3633422851561969,-0.219245910644499,1
144,443,443,6.38787464538358e+18,1.23766732270941e+18,22.4254989624023,21.804178237915,21.937463760376,21.7194423675537,22.2128219604492,0.068577595055103,0.053435198962688,0.036966223269701004,0.027469864115118998,0.020432533696293997,22.4550285339355,0,0.000515699968673,0.0295295715332,0.6508502960205009,0.5175647735594989,0.7355861663818001,0.2422065734863,0.621320724487301,0.48803520202629996,0.706056594848601,0.2126770019531,-0.133285522461001,0.0847358703613,-0.408643722534201,0.218021392822301,-0.2753582000732,-0.49337959289550104,1
177,545,545,3.19171746639381e+18,1.23766732326096e+18,21.673362731933604,21.006761550903303,20.8538818359375,20.968082427978498,20.502977371215803,0.036848854273557996,0.028712376952171,0.019863089546561002,0.014760403893888004,0.010979029349982999,23.75398063659669,0,0.000243041708018,2.08061790466309,2.7472190856933905,2.9000988006592,2.7858982086182005,3.2510032653808905,0.666601181030302,0.8194808959961041,0.705280303955106,1.1703853607178,0.15287971496580302,0.038679122924805,0.5037841796875,-0.114200592040998,0.35090446472169706,0.46510505676269503,1
181,577,577,6.37482126051849e+18,1.23766732378833e+18,22.1956462860107,21.640794754028306,21.632066726684602,21.4735145568848,21.8914642333984,0.071767911314964,0.055921070277690985,0.038685940206051005,0.028747798874974,0.021383080631494997,21.82011604309081,0,-8.19870401755907e-05,-0.37553024291989706,0.1793212890625,0.1880493164062,0.34660148620600106,-0.071348190307596,0.554851531982397,0.563579559326097,0.7221317291258978,0.304182052612301,0.0087280273437,0.167280197143501,-0.250669479370096,0.158552169799801,-0.259397506713796,-0.41794967651359705,1
188,618,618,6.38787463786739e+18,1.23766732432028e+18,22.352096557617198,21.8413429260254,22.0163249969482,21.7990989685059,22.205659866332997,0.074676394462585,0.05818733945488901,0.040253732353449,0.02991283684969,0.022249655798077996,22.300724029541,0,-5.30222860106733e-05,-0.051372528076197,0.45938110351559996,0.284399032592802,0.501625061035103,0.095064163208004,0.510753631591797,0.3357715606689989,0.5529975891113,0.146436691284201,-0.174982070922798,0.042243957519503,-0.36431694030759604,0.21722602844230104,-0.189334869384798,-0.406560897827099,1
190,626,626,3.22816847587784e+18,1.23766732432245e+18,23.471900939941396,21.3816528320313,20.073818206787106,19.1297378540039,18.552721023559602,0.09950744360685401,0.077535524964333,0.053638719022273997,0.039859317243099,0.029648007825017007,23.2959804534912,0,-0.000201349015697,-0.175920486450195,1.9143276214598999,3.2221622467041002,4.1662425994873,4.7432594299316,2.0902481079101003,3.39808273315429,4.3421630859375,4.91917991638179,1.3078346252442,2.2519149780273997,2.8289318084717,0.944080352783203,1.5210971832275,0.577016830444297,1
192,631,631,6.38787469155448e+18,1.23766732432297e+18,21.6604690551758,21.296840667724602,21.2720966339111,21.2863998413086,21.6670188903809,0.067911200225353,0.052915949374437006,0.036607008427382,0.027202930301428,0.020233983173966002,22.337463378906303,0,-0.000227404249017,0.676994323730504,1.0406227111817,1.0653667449951998,1.0510635375977,0.6704444885254051,0.3636283874511971,0.388372421264698,0.374069213867198,-0.006549835205099,0.024744033813502,0.010440826416001999,-0.370178222656296,-0.0143032073975,-0.39492225646979795,-0.380619049072298,1
208,697,697,3.72145337236194e+18,1.23766742955498e+18,21.728088378906303,21.1298904418945,20.961528778076197,20.7293949127197,20.3794193267822,0.129881516098976,0.10120280086994199,0.07001163065433501,0.052026145160198,0.03869789093732799,23.7385139465332,0,-0.000164297467563,2.0104255676269,2.6086235046387003,2.776985168457,3.0091190338134997,3.3590946197509997,0.598197937011804,0.766559600830106,0.9986934661866022,1.3486690521241,0.168361663818303,0.40049552917479797,0.750471115112298,0.232133865356495,0.582109451293995,0.3499755859375,1
209,698,698,3.72141818798985e+18,1.23766742955511e+18,21.557588577270497,20.5464477539063,20.133014678955103,19.9389019012451,19.0501384735107,0.151206627488136,0.117819182574749,0.08150676637888,0.060568261891604004,0.045051660388708004,24.3471508026123,0,0.001057935296558,2.7895622253418,3.800703048706,4.2141361236572,4.4082489013672,5.2970123291016,1.0111408233642,1.4245738983153895,1.6186866760254,2.5074501037598,0.4134330749511971,0.6075458526612,1.4963092803956002,0.19411277771000401,1.0828762054444,0.8887634277344,1
214,703,703,3.84913745887364e+18,1.23766742955832e+18,21.260057449340803,20.2982082366943,19.8810653686523,19.5387592315674,19.1833648681641,0.125395253300667,0.097707130014896,0.067593336105347,0.050229094922543,0.037361219525337004,23.447555541992198,0,1.971725760085969e-05,2.1874980926514,3.1493473052979,3.5664901733398997,3.9087963104248,4.2641906738281,0.9618492126465021,1.3789920806885,1.7212982177734,2.0766925811767,0.41714286804199896,0.7594490051269001,1.1148433685302,0.34230613708490104,0.6977005004881999,0.355394363403299,1
216,715,715,6.38787465182813e+18,1.23766742956442e+18,21.9430713653564,21.969369888305696,21.800609588623,20.9647369384766,20.1484546661377,0.075344666838646,0.058708053082228,0.04061396047473,0.030180525034666002,0.022448765113949998,21.74114418029789,0,-2.47738335019676e-05,-0.201927185058501,-0.228225708007798,-0.059465408325103,0.776407241821296,1.5926895141602,-0.026298522949297,0.14246177673339802,0.978334426879798,1.7946166992187,0.16876029968269501,1.00463294982909,1.820915222168,0.835872650146399,1.6521549224853,0.8162822723389029,1
218,721,721,2.48697449325318e+18,1.2376674295656e+18,21.8413734436035,21.2758846282959,21.3087882995605,21.4087772369385,20.9755821228027,0.12810155749321,0.09981587529182401,0.069052159786224,0.051313154399394996,0.038167558610438995,22.6840972900391,0,-0.00029170428752,0.8427238464355999,1.4082126617431998,1.3753089904786,1.2753200531006001,1.7085151672363998,0.565488815307603,0.5325851440430011,0.43259620666500004,0.865791320800803,-0.032903671264602,-0.13289260864260302,0.30030250549320003,-0.09998893737800099,0.333206176757802,0.43319511413580297,1
231,756,756,3.8023070596234e+18,1.23766743009677e+18,22.7184886932373,22.099773406982397,21.8991184234619,22.144258499145497,21.8055438995361,0.120495423674583,0.09388921409845401,0.064952127635479,0.04826638847589499,0.03590132668614398,24.045108795166,0,-0.00025369078503,1.3266201019286998,1.9453353881836,2.1459903717041002,1.9008502960205,2.2395648956298997,0.6187152862549039,0.819370269775401,0.574230194091804,0.9129447937011999,0.20065498352049696,-0.0444850921631,0.294229507446296,-0.245140075683597,0.09357452392579901,0.338714599609396,1
234,774,774,6.38787463894113e+18,1.23766743010063e+18,21.333753585815398,20.6368198394775,20.4356784820557,20.3466548919678,20.251911163330103,0.07318064570426899,0.057021863758564,0.039447460323572,0.029313690960407,0.021804001182318,22.1455459594727,0,0.000481960742036,0.811792373657301,1.5087261199952,1.709867477417,1.7988910675049,1.8936347961426,0.696933746337898,0.898075103759698,0.9870986938475992,1.08184242248529,0.20114135742179998,0.29016494750970195,0.384908676147397,0.089023590087901,0.183767318725597,0.09474372863769502,1
238,786,786,3.85385216473354e+18,1.23766743010299e+18,22.646203994751,22.0311012268066,22.056686401367198,22.014522552490202,21.245065689086896,0.15053816139698,0.117298312485218,0.08114643394947099,0.060300495475531,0.044852491468191,23.4581279754639,0,-0.000160576557391,0.811923980712898,1.4270267486573005,1.4014415740967,1.4436054229736999,2.2130622863769998,0.6151027679444,0.5895175933838029,0.6316814422607989,1.4011383056641102,-0.025585174560596998,0.016578674316399,0.7860355377197049,0.042163848876996,0.8116207122803021,0.7694568634033059,1
