,Unnamed: 0,Unnamed: 0.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,pred
10246,14075,14075,6.37735458899598e+18,1.23767950325672e+18,22.1448802947998,21.305728912353498,21.3401470184326,21.3642272949219,21.4120483398438,0.17832554876804396,0.138950064778328,0.09612501412630099,0.071431182324886,0.05313167721033099,22.2183322906494,1,2.1092302799224902,0.073451995849599,0.912603378295902,0.8781852722168,0.8541049957275,0.8062839508056,0.8391513824463029,0.8047332763672019,0.7806529998779009,0.7328319549560011,-0.034418106079102014,-0.058498382568402,-0.10631942749030199,-0.024080276489301004,-0.0719013214112,-0.04782104492190002,0
10247,14076,14076,6.37735458899598e+18,1.23767950325691e+18,20.338710784912106,19.898416519165,19.7034301757813,19.711383819580103,19.707368850708,0.204699113965034,0.159500166773796,0.11034147441387199,0.08199554681778,0.060989622026682004,21.3684616088867,1,2.2886579036712598,1.0297508239746,1.4700450897217,1.6650314331054,1.6570777893066,1.6610927581786998,0.4402942657471021,0.635280609130803,0.6273269653319989,0.6313419342041021,0.19498634338370002,0.18703269958489704,0.191047668456999,-0.007953643798803001,-0.0039386749267009994,0.004014968872102,0
10272,14107,14107,6.37608796126446e+18,1.23767950377576e+18,21.919179916381804,21.0778579711914,21.0137767791748,20.9221076965332,20.6336765289307,0.22332106530666396,0.17401026189327198,0.12037949264049501,0.089454866945744,0.066537983715534,22.536584854126,1,1.8286979198455802,0.617404937744198,1.4587268829346,1.5228080749511999,1.6144771575927999,1.9029083251953,0.8413219451904052,0.9054031372070028,0.9970722198486041,1.2855033874511002,0.064081192016598,0.15575027465820002,0.4441814422607,0.09166908264160199,0.3801002502441021,0.2884311676025,0
10302,14144,14144,6.37601758822532e+18,1.23767950378087e+18,21.812843322753896,21.5204734802246,21.3250579833984,21.3682498931885,20.676105499267603,0.455550104379654,0.35496157407760603,0.245560765266418,0.182477965950966,0.13573008775711098,23.368576049804698,1,1.96858382225037,1.5557327270508001,1.8481025695801,2.0435180664063,2.0003261566162,2.6924705505371,0.292369842529297,0.487785339355497,0.444593429565394,1.13673782348629,0.1954154968262,0.15222358703609698,0.844367980956996,-0.043191909790103,0.6489524841307951,0.692144393920898,0
10306,14149,14149,6.37598236627226e+18,1.23767950378172e+18,22.329824447631804,21.246290206909197,21.0912933349609,20.9042110443115,20.889940261840803,0.27412411570549,0.21359564363956496,0.147764474153519,0.10980484634637801,0.081674627959728,22.383415222168,1,0.8585765361785892,0.053590774536197,1.1371250152588002,1.2921218872071,1.4792041778565002,1.4934749603272,1.08353424072261,1.23853111267091,1.42561340332031,1.439884185791,0.154996871948299,0.3420791625976989,0.356349945068395,0.1870822906494,0.20135307312009598,0.014270782470696,0
10325,14178,14178,6.37598232869129e+18,1.23767950378481e+18,23.741060256957997,25.23026657104489,22.8653507232666,21.764600753784197,20.018648147583,0.34496662020683305,0.26879566907882696,0.18595159053802496,0.13818196952343,0.102781996130943,21.504186630249,1,0.9996157884597779,-2.236873626709,-3.7260799407958998,-1.3611640930176,-0.260414123535199,1.485538482666,-1.4892063140868999,0.8757095336913959,1.9764595031738001,3.722412109375,2.3649158477783,3.4656658172607004,5.2116184234619025,1.1007499694824,2.8467025756836004,1.7459526062011999,0
10335,14189,14189,6.38094331012344e+18,1.23767950378553e+18,22.340585708618196,21.46623229980469,21.4093627929688,21.249897003173803,21.484764099121104,0.2104262560606001,0.163962721824646,0.113428644835949,0.084289640188217,0.062696009874344,23.2816276550293,1,1.5752670764923102,0.9410419464111041,1.8153953552246,1.8722648620605,2.0317306518555,1.7968635559081998,0.8743534088134979,0.9312229156493961,1.0906887054443901,0.8558216094970921,0.056869506835898996,0.21633529663089496,-0.018531799316406004,0.159465789794996,-0.07540130615230499,-0.234867095947301,0
10338,14193,14193,6.38094331656589e+18,1.23767950378585e+18,25.4781818389893,21.8596515655518,20.3375930786133,19.4881763458252,19.1178188323975,0.175710275769234,0.136912256479263,0.09471526741981501,0.070383593440056,0.052352461963892004,22.391475677490202,1,1.21899604797363,-3.0867061614991003,0.5318241119384021,2.0538825988769,2.9032993316649995,3.2736568450927,3.6185302734375,5.140588760376,5.9900054931641,6.3603630065917995,1.5220584869385,2.3714752197266002,2.7418327331543,0.8494167327880999,1.2197742462158,0.37035751342769896,0
10369,14231,14231,6.37735450524412e+18,1.23767950379031e+18,22.4376010894775,22.0970516204834,22.1380271911621,22.2756786346436,23.5710983276367,0.240347057580948,0.187276795506477,0.129557222127914,0.096274897456169,0.07161083817482003,22.215259552002,1,1.3600031137466395,-0.222341537475501,0.118207931518601,0.077232360839901,-0.060419082641602014,-1.3558387756347001,0.34054946899410193,0.299573898315401,0.161922454833899,-1.1334972381592,-0.0409755706787,-0.178627014160202,-1.4740467071533,-0.137651443481502,-1.4330711364746,-1.2954196929931001,0
10412,14282,14282,2.48275236860461e+18,1.23767950379437e+18,22.1327247619629,22.3893985748291,22.144905090332,22.0325565338135,24.0881404876709,0.2693895697593689,0.20990651845931999,0.14521235227584806,0.10790834575891499,0.080263987183571,22.7511692047119,1,1.03301823139191,0.618444442748999,0.36177062988279796,0.606264114379901,0.718612670898398,-1.336971282959,-0.2566738128662,-0.012180328369098001,0.1001682281494,-1.955415725708,0.24449348449710198,0.35684204101559996,-1.6987419128418002,0.11234855651849801,-1.9432353973389,-2.0555839538573997,0
10440,14322,14322,6.37601754205442e+18,1.23767950431493e+18,22.5125999450684,21.1230621337891,20.4001903533936,19.601634979248,19.4967994689941,0.202968671917915,0.15815182030201,0.109408691525459,0.081302382051945,0.060474038124085014,22.37214469909669,0,0.662942469120026,-0.140455245971701,1.2490825653076,1.9719543457031,2.7705097198487003,2.8753452301026,1.3895378112793002,2.1124095916748,2.9109649658204,3.0158004760743,0.7228717803955009,1.5214271545411,1.626262664795,0.7985553741455998,0.903390884399499,0.104835510253899,1
10487,14377,14377,6.37598235553694e+18,1.23767950432043e+18,21.5660724639893,21.327894210815398,21.1660041809082,21.420221328735398,21.3155555725098,0.14291530847549402,0.111358642578125,0.077037394046783,0.05724704265594501,0.042581282556057,22.316570281982397,1,1.20722091197968,0.750497817993097,0.9886760711669992,1.1505661010741999,0.896348953246999,1.0010147094725999,0.238178253173903,0.4000682830811009,0.145851135253903,0.250516891479499,0.161890029907198,-0.09232711792000001,0.012338638305597,-0.254217147827198,-0.149551391601602,0.10466575622559696,0
10488,14378,14378,6.37598235553694e+18,1.23767950432043e+18,21.5660724639893,21.327894210815398,21.1660041809082,21.420221328735398,21.3155555725098,0.14291530847549402,0.111358642578125,0.077037394046783,0.05724704265594501,0.042581282556057,22.316570281982397,1,1.33871924877167,0.750497817993097,0.9886760711669992,1.1505661010741999,0.896348953246999,1.0010147094725999,0.238178253173903,0.4000682830811009,0.145851135253903,0.250516891479499,0.161890029907198,-0.09232711792000001,0.012338638305597,-0.254217147827198,-0.149551391601602,0.10466575622559696,0
10525,14419,14419,3.07381463532281e+18,1.23767950432305e+18,21.518070220947298,20.684673309326197,20.5863132476807,20.543865203857397,20.1166954040527,0.16012549400329598,0.124768704175949,0.086314409971237,0.06414085626602199,0.047709014266729,22.2706031799316,1,2.36829519271851,0.7525329589843041,1.5859298706054,1.6842899322509,1.7267379760741999,2.1539077758789,0.8333969116211009,0.931756973266598,0.9742050170899008,1.4013748168946,0.09836006164549699,0.1408081054688,0.5679779052734979,0.042448043823303,0.4696178436280011,0.427169799804698,0
10592,14499,14499,6.37735453101392e+18,1.23767950432856e+18,22.036376953125,20.6401691436768,20.5478820800781,20.6150970458984,20.414127349853498,0.172690689563751,0.134559407830238,0.093087576329708,0.06917405128479,0.051452782005072,22.964889526367198,1,2.6932976245880096,0.9285125732421979,2.3247203826904,2.4170074462891002,2.3497924804687997,2.5507621765137003,1.3962078094481998,1.4884948730469,1.4212799072266,1.6222496032715,0.0922870635987,0.025072097778401997,0.22604179382330306,-0.067214965820298,0.133754730224602,0.200969696044901,0
10593,14500,14500,6.37735453101392e+18,1.23767950432856e+18,22.036376953125,20.6401691436768,20.5478820800781,20.6150970458984,20.414127349853498,0.172690689563751,0.134559407830238,0.093087576329708,0.06917405128479,0.051452782005072,22.964889526367198,1,2.69365525245667,0.9285125732421979,2.3247203826904,2.4170074462891002,2.3497924804687997,2.5507621765137003,1.3962078094481998,1.4884948730469,1.4212799072266,1.6222496032715,0.0922870635987,0.025072097778401997,0.22604179382330306,-0.067214965820298,0.133754730224602,0.200969696044901,0
10645,14560,14560,6.37608796019072e+18,1.23767950485009e+18,20.6460800170898,19.4111576080322,19.1817226409912,19.1010780334473,18.807094573974602,0.5769193172454828,0.44953164458274797,0.310983896255493,0.231094375252724,0.171891748905182,22.1923484802246,1,2.67672562599182,1.5462684631348005,2.7811908721924,3.0106258392333998,3.0912704467773,3.38525390625,1.2349224090576,1.4643573760986,1.5450019836425,1.8389854431151997,0.22943496704100105,0.310079574584901,0.604063034057599,0.080644607543899,0.374628067016598,0.293983459472699,0
10742,14683,14683,6.3809433863612e+18,1.23767950486261e+18,21.6018009185791,20.8583965301514,21.1135368347168,21.6312580108643,21.35881996154789,0.160203233361244,0.12482927739620199,0.086356319487095,0.064171999692917,0.047732178121805004,20.5463466644287,1,1.3531273603439298,-1.0554542541504,-0.312049865722699,-0.5671901702880999,-1.0849113464356,-0.812473297119198,0.7434043884277021,0.488264083862301,-0.029457092285198997,0.24298095703120398,-0.255140304565401,-0.772861480712901,-0.500423431396499,-0.5177211761475,-0.24528312683109696,0.27243804931640303,0
10759,14704,14704,6.37735453101392e+18,1.23767950486503e+18,20.346511840820305,20.1361904144287,20.1626472473145,20.2008304595947,20.1413612365723,0.1983234286308289,0.15453226864337902,0.106904707849026,0.07944165915250799,0.059089995920658,21.4174633026123,1,1.3202313184738201,1.070951461792,1.2812728881836002,1.2548160552978,1.2166328430176,1.27610206604,0.21032142639160198,0.183864593505803,0.1456813812256,0.20515060424800105,-0.026456832885799,-0.064640045166002,-0.005170822143600999,-0.038183212280202015,0.021286010742198002,0.059469223022401,0
10764,14710,14710,6.37735453101392e+18,1.23767950486517e+18,21.932409286499,21.260799407959002,21.5033016204834,21.673364639282198,21.166799545288104,0.201687872409821,0.15715382993221302,0.10871828347444501,0.080789335072041,0.060092426836490985,22.3190002441406,1,0.6639665961265561,0.3865909576416021,1.0582008361816,0.815698623657202,0.645635604858402,1.1522006988525,0.671609878539996,0.42910766601559996,0.2590446472168,0.765609741210895,-0.24250221252439602,-0.4125652313231961,0.09399986267089899,-0.1700630187988,0.336502075195295,0.506565093994094,0
10765,14711,14711,6.37735453101392e+18,1.23767950486517e+18,21.932409286499,21.260799407959002,21.5033016204834,21.673364639282198,21.166799545288104,0.201687872409821,0.15715382993221302,0.10871828347444501,0.080789335072041,0.060092426836490985,22.3190002441406,1,3.23892188072205,0.3865909576416021,1.0582008361816,0.815698623657202,0.645635604858402,1.1522006988525,0.671609878539996,0.42910766601559996,0.2590446472168,0.765609741210895,-0.24250221252439602,-0.4125652313231961,0.09399986267089899,-0.1700630187988,0.336502075195295,0.506565093994094,0
10792,14740,14740,2.48275236860462e+18,1.23767950486798e+18,21.386058807373,18.741775512695305,17.4345836639404,16.873191833496097,16.5010814666748,0.352271169424057,0.274487316608429,0.189889058470726,0.14110791683197002,0.10495837032795,21.8886184692383,1,0.188509076833725,0.502559661865298,3.146842956543,4.4540348052979,5.0154266357422,5.3875370025635005,2.6442832946777,3.9514751434326,4.5128669738769025,4.8849773406982,1.3071918487549,1.8685836791991999,2.2406940460205003,0.561391830444304,0.9335021972656,0.372110366821296,0
10814,14767,14767,6.38094330475473e+18,1.23767954081782e+18,22.283948898315398,21.771354675293,21.517761230468803,21.898624420166,22.1349048614502,0.21404045820236198,0.16677887737751002,0.11537685245275504,0.08573736995458599,0.063772849738598,21.9764919281006,1,1.4375385046005202,-0.3074569702147981,0.205137252807599,0.458730697631797,0.077867507934599,-0.158412933349599,0.512594223022397,0.7661876678465942,0.385324478149396,0.14904403686519901,0.253593444824197,-0.127269744873001,-0.36355018615719803,-0.38086318969719796,-0.617143630981396,-0.2362804412841969,0
10818,14773,14773,6.38094330904969e+18,1.23767954081848e+18,22.576391220092802,20.9948768615723,20.6849212646484,20.4728775024414,20.459280014038104,0.132375657558441,0.103146210312843,0.071356073021889,0.053025208413601,0.039441015571356,22.4378471374512,1,2.68224310874939,-0.13854408264160198,1.4429702758789,1.7529258728027999,1.9649696350098005,1.9785671234131001,1.5815143585205,1.8914699554444,2.1035137176514,2.1171112060547,0.309955596923903,0.5219993591309021,0.535596847534197,0.212043762206999,0.22564125061029505,0.013597488403296,0
10829,14786,14786,6.38094334126195e+18,1.23767954081959e+18,25.5645217895508,25.4689636230469,22.7648849487305,21.6042098999023,19.799913406372106,0.134944885969162,0.10514814406633399,0.07274099439382599,0.054054357111454,0.040206510573625995,22.833396911621104,1,0.3705545067787169,-2.7311248779296897,-2.6355667114258,0.068511962890604,1.2291870117188,3.0334835052490003,0.095558166503899,2.7996368408203,3.9603118896485,5.7646083831787,2.7040786743163996,3.864753723144601,5.6690502166748,1.1606750488282,2.9649715423583998,1.8042964935301997,0
10865,14825,14825,6.37735451168657e+18,1.23767954082352e+18,19.828594207763697,19.218704223632802,18.951976776123,18.913743972778303,19.0094776153564,0.22437754273414606,0.17483346164226501,0.12094897776842099,0.08987805247306803,0.066852763295174,20.996696472168,1,1.2706987857818601,1.1681022644043,1.7779922485352,2.044719696045,2.0829524993897,1.9872188568116,0.609889984130895,0.8766174316406959,0.9148502349853941,0.819116592407298,0.26672744750980104,0.30496025085449896,0.20922660827640305,0.038232803344698,-0.05750083923339901,-0.09573364257809698,0
10870,14831,14831,6.3773545202765e+18,1.23767954082405e+18,22.283681869506804,23.523633956909197,22.2303791046143,20.8404655456543,19.948297500610398,0.210308253765106,0.163870766758919,0.11336503177881199,0.08424237370491,0.06266084313392599,22.8841667175293,1,1.6512384414672898,0.6004848480224959,-0.639467239379897,0.653787612915,2.043701171875,2.9358692169189,-1.23995208740239,0.053302764892504004,1.4432163238525,2.33538436889641,1.2932548522949,2.6831684112548997,3.5753364562987997,1.38991355896,2.2820816040039,0.892168045043903,0
10877,14839,14839,6.37735455034127e+18,1.23767954082516e+18,21.541404724121104,20.4008007049561,20.3019027709961,20.319017410278303,19.9838428497314,0.194003850221634,0.15116648375988,0.104576274752617,0.07771138101816201,0.057802990078925996,22.143854141235398,1,2.79005193710327,0.602449417114293,1.7430534362793002,1.8419513702393002,1.8248367309571,2.160011291504,1.140604019165,1.239501953125,1.2223873138428,1.5575618743897095,0.09889793396,0.081783294677798,0.4169578552247021,-0.017114639282202,0.31805992126470195,0.33517456054690303,0
10878,14840,14840,6.37735455034127e+18,1.23767954082516e+18,21.541404724121104,20.4008007049561,20.3019027709961,20.319017410278303,19.9838428497314,0.194003850221634,0.15116648375988,0.104576274752617,0.07771138101816201,0.057802990078925996,22.143854141235398,1,2.78905892372131,0.602449417114293,1.7430534362793002,1.8419513702393002,1.8248367309571,2.160011291504,1.140604019165,1.239501953125,1.2223873138428,1.5575618743897095,0.09889793396,0.081783294677798,0.4169578552247021,-0.017114639282202,0.31805992126470195,0.33517456054690303,0
10879,14841,14841,6.37735455034127e+18,1.23767954082516e+18,21.541404724121104,20.4008007049561,20.3019027709961,20.319017410278303,19.9838428497314,0.194003850221634,0.15116648375988,0.104576274752617,0.07771138101816201,0.057802990078925996,22.143854141235398,1,2.79005193710327,0.602449417114293,1.7430534362793002,1.8419513702393002,1.8248367309571,2.160011291504,1.140604019165,1.239501953125,1.2223873138428,1.5575618743897095,0.09889793396,0.081783294677798,0.4169578552247021,-0.017114639282202,0.31805992126470195,0.33517456054690303,0
10880,14842,14842,6.37735455034127e+18,1.23767954082516e+18,21.541404724121104,20.4008007049561,20.3019027709961,20.319017410278303,19.9838428497314,0.194003850221634,0.15116648375988,0.104576274752617,0.07771138101816201,0.057802990078925996,22.143854141235398,1,2.78905892372131,0.602449417114293,1.7430534362793002,1.8419513702393002,1.8248367309571,2.160011291504,1.140604019165,1.239501953125,1.2223873138428,1.5575618743897095,0.09889793396,0.081783294677798,0.4169578552247021,-0.017114639282202,0.31805992126470195,0.33517456054690303,0
10885,14847,14847,6.37598232117511e+18,1.23767954135397e+18,21.8808403015137,21.3428897857666,21.6297454833984,21.6889953613281,22.5327167510986,0.236197113990784,0.184043183922768,0.127320230007172,0.09461257606744802,0.07037436962127701,22.40474319458011,1,0.980705559253693,0.5239028930664029,1.0618534088134999,0.774997711181705,0.7157478332520029,-0.127973556518498,0.537950515747099,0.251094818115302,0.1918449401856,-0.651876449584901,-0.286855697631797,-0.346105575561499,-1.189826965332,-0.059249877929702,-0.902971267700202,-0.8437213897705009,0
10901,14863,14863,6.38094332300834e+18,1.237679541356e+18,21.1246070861816,20.6643085479736,20.535480499267603,20.29216957092289,20.559139251709002,0.146824166178703,0.114404402673244,0.079144433140755,0.05881279706955001,0.043745916336775006,21.760719299316396,1,1.54703712463379,0.6361122131347939,1.0964107513427899,1.22523880004879,1.4685497283934998,1.20158004760739,0.46029853820800104,0.589126586913999,0.8324375152587041,0.5654678344725991,0.128828048705998,0.3721389770507029,0.105169296264599,0.243310928344705,-0.023658752441399,-0.266969680786104,0
10903,14865,14865,6.38094332300834e+18,1.23767954135613e+18,21.4947147369385,21.0390892028809,20.930004119873,21.2323265075684,20.885934829711896,0.169834345579147,0.132333770394325,0.091547891497612,0.06802989542484299,0.050601743161677995,21.662340164184602,1,0.8691118955612179,0.16762542724610094,0.623250961303704,0.7323360443116022,0.430013656616204,0.7764053344727059,0.455625534057603,0.564710617065501,0.262388229370103,0.608779907226605,0.10908508300789801,-0.1932373046875,0.153154373169002,-0.302322387695398,0.04406929016110401,0.346391677856502,0
10953,14923,14923,6.3773545202765e+18,1.23767954136098e+18,21.7899360656738,20.888635635376,20.8125896453857,20.593120574951197,20.6438102722168,0.18839402496814706,0.14679534733295402,0.101552344858646,0.07546427845954902,0.056131556630135,22.413122177124,1,1.6331543922424299,0.623186111450199,1.524486541748,1.6005325317383001,1.8200016021728,1.7693119049072001,0.9013004302977979,0.9773464202880999,1.1968154907226,1.146125793457,0.076045989990302,0.29551506042480497,0.24482536315920106,0.21946907043450306,0.16877937316889902,-0.05068969726560401,0
10972,14945,14945,3.05488544313902e+18,1.23767954136236e+18,22.115747451782198,21.743404388427702,21.2343063354492,21.3781700134277,21.2071285247803,0.311281949281693,0.2425487935543061,0.16779413819313002,0.124689020216465,0.09274572879076,23.671447753906303,1,2.1603145599365203,1.5557003021241105,1.9280433654786,2.4371414184571,2.2932777404786,2.464319229126,0.3723430633544961,0.881441116332997,0.7375774383544991,0.9086189270019001,0.509098052978501,0.36523437500000394,0.536275863647404,-0.14386367797849806,0.027177810668903,0.17104148864740099,0
10973,14946,14946,3.05488544314112e+18,1.23767954136249e+18,26.4427108764648,20.761760711669897,19.8905200958252,19.148296356201197,18.8367538452148,0.295740783214569,0.230439215898514,0.159416779875755,0.118463754653931,0.088115267455578,22.28533363342289,1,0.539113759994507,-4.1573772430419,1.523572921753,2.3948135375977,3.1370372772217,3.4485797882081,5.680950164794901,6.5521907806396,7.294414520263599,7.60595703125,0.8712406158446979,1.6134643554687,1.9250068664551,0.7422237396240021,1.0537662506104,0.311542510986396,0
10974,14947,14947,3.05488544314112e+18,1.23767954136249e+18,26.4427108764648,20.761760711669897,19.8905200958252,19.148296356201197,18.8367538452148,0.295740783214569,0.230439215898514,0.159416779875755,0.118463754653931,0.088115267455578,22.28533363342289,1,0.539749145507813,-4.1573772430419,1.523572921753,2.3948135375977,3.1370372772217,3.4485797882081,5.680950164794901,6.5521907806396,7.294414520263599,7.60595703125,0.8712406158446979,1.6134643554687,1.9250068664551,0.7422237396240021,1.0537662506104,0.311542510986396,0
10979,14952,14952,6.37735457074237e+18,1.23767954136289e+18,21.7330513000488,20.795862197876,20.5717926025391,20.3787231445313,20.4783020019531,0.3663313388824461,0.28544288873672496,0.19746807217598009,0.146739944815636,0.109147556126118,21.774662017822298,1,1.55303514003754,0.041610717773498,0.978799819946296,1.2028694152832,1.395938873291,1.2963600158692,0.9371891021727979,1.1612586975097,1.3543281555175,1.2547492980957,0.2240695953369,0.417139053344702,0.317560195922901,0.193069458007802,0.093490600586002,-0.0995788574218,0
10981,14954,14954,6.37735457074237e+18,1.23767954136302e+18,21.2524719238281,20.217679977417,19.962909698486303,19.9988765716553,20.0220928192139,0.355991184711456,0.277385920286179,0.191894292831421,0.142598032951355,0.106066733598709,21.652410507202106,1,3.0098090171814,0.39993858337400195,1.4347305297851003,1.6895008087158,1.6535339355468002,1.6303176879882,1.0347919464111,1.2895622253418,1.2535953521728,1.2303791046142,0.25477027893069604,0.21880340576170101,0.1955871582031,-0.035966873168995,-0.059183120727595996,-0.023216247558601,0
10990,14964,14964,6.37717859734232e+18,1.237679541364e+18,23.0254344940186,22.07817268371581,22.3259677886963,22.0584201812744,23.0486545562744,0.31658107042312605,0.246677830815315,0.17065058648586298,0.126811668276787,0.09432458877563499,22.948961257934602,1,1.53720128536224,-0.076473236083999,0.8707885742188001,0.622993469238303,0.890541076660202,-0.09969329833979801,0.947261810302798,0.699466705322301,0.967014312744201,-0.023220062255799003,-0.2477951049804969,0.019752502441403,-0.9704818725585972,0.2675476074219,-0.7226867675781,-0.990234375,0
10994,14970,14970,6.37717860700599e+18,1.23767954136459e+18,25.749322891235398,22.489601135253896,20.8669147491455,19.7666110992432,19.2057151794434,0.654538691043854,0.510012090206146,0.352824002504349,0.262186050415039,0.19501826167106606,22.387319564819304,1,0.5642209649086,-3.3620033264160902,-0.10228157043459199,1.5204048156738001,2.6207084655761,3.1816043853759104,3.2597217559815,4.8824081420899015,5.982711791992201,6.543607711792,1.6226863861084,2.7229900360107004,3.2838859558105,1.1003036499023,1.6611995697021005,0.560895919799801,0
11039,15023,15023,6.38094335844182e+18,1.23767954189445e+18,24.961067199707,21.4252548217773,21.4906539916992,21.3294639587402,22.1751441955566,0.140765085816383,0.10968320071697198,0.07587832957506199,0.056385729461907994,0.041940625756978996,21.2985248565674,1,2.06181955337524,-3.6625423431396,-0.12672996520990099,-0.1921291351318,-0.030939102172797998,-0.8766193389892009,3.5358123779297,3.4704132080078,3.6316032409668,2.7859230041504,-0.06539916992190001,0.09579086303710199,-0.7498893737793,0.16119003295900194,-0.684490203857401,-0.8456802368164029,0
11043,15028,15028,2.48229497176536e+18,1.23767954189491e+18,22.385452270507802,23.085020065307607,21.746585845947298,20.6347751617432,19.7815170288086,0.14618858695030199,0.11390916258096699,0.07880183309316599,0.058558207005262,0.043556548655033,24.095401763916,1,0.34043148159980796,1.7099494934081998,1.0103816986084,2.3488159179687003,3.4606266021727996,4.3138847351074,-0.6995677947998009,0.638866424560504,1.7506771087646005,2.6039352416992,1.33843421936031,2.4502449035644,3.3035030364990003,1.1118106842041,1.9650688171386999,0.8532581329345991,0
11056,15044,15044,6.37735449772792e+18,1.23767954189687e+18,22.551015853881804,22.1458854675293,22.1887855529785,22.169750213623,22.451150894165,0.215316623449326,0.16777324676513694,0.116064757108688,0.08624855428934101,0.064153075218201,21.9294109344482,1,1.4046157598495501,-0.6216049194336041,-0.21647453308110104,-0.259374618530302,-0.24033927917480105,-0.5217399597168,0.405130386352504,0.3622303009033029,0.381265640258803,0.09986495971680401,-0.04290008544920101,-0.023864746093700002,-0.3052654266357,0.019035339355501,-0.262365341186499,-0.28140068054199896,0
11063,15053,15053,6.37735450309663e+18,1.23767954189733e+18,26.46345329284669,22.710716247558604,21.640403747558604,21.0323524475098,20.1046981811523,0.19354239106178306,0.150806918740273,0.10432752966880804,0.077526532113552,0.057665500789880995,22.645643234252898,1,0.6431592106819151,-3.8178100585938,-0.065073013305707,1.00523948669429,1.6132907867431,2.5409450531006,3.75273704528809,4.82304954528809,5.431100845336901,6.3587551116944,1.0703125,1.6783638000488001,2.6060180664062997,0.6080513000488029,1.5357055664063,0.9276542663574999,0
11065,15055,15055,6.37735451061282e+18,1.23767954189746e+18,21.2207660675049,20.4998569488525,20.4301681518555,20.2010898590088,20.120639801025398,0.21540185809135395,0.167839676141739,0.11611070483923,0.086282700300217,0.064178474247456,21.841857910156303,1,2.32947659492493,0.6210918426514029,1.3420009613038,1.4116897583008001,1.6407680511475,1.72121810913091,0.7209091186524008,0.7905979156494001,1.0196762084961,1.1001262664795,0.06968879699699901,0.2987670898437,0.37921714782710203,0.22907829284670106,0.309528350830103,0.080450057983402,0
11066,15056,15056,6.37735451061282e+18,1.23767954189746e+18,21.2207660675049,20.4998569488525,20.4301681518555,20.2010898590088,20.120639801025398,0.21540185809135395,0.167839676141739,0.11611070483923,0.086282700300217,0.064178474247456,21.841857910156303,1,2.3300600051879905,0.6210918426514029,1.3420009613038,1.4116897583008001,1.6407680511475,1.72121810913091,0.7209091186524008,0.7905979156494001,1.0196762084961,1.1001262664795,0.06968879699699901,0.2987670898437,0.37921714782710203,0.22907829284670106,0.309528350830103,0.080450057983402,0
11071,15061,15061,6.37735452027651e+18,1.23767954189766e+18,23.8755588531494,21.9132347106934,21.38905143737789,21.372634887695305,20.3998126983643,0.19163107872009305,0.149317637085915,0.103297255933285,0.076760932803154,0.057096030563116,22.6710414886475,1,1.12059044837952,-1.2045173645018998,0.757806777954102,1.2819900512696,1.2984066009522,2.2712287902832,1.9623241424559998,2.4865074157715,2.5029239654541002,3.4757461547851003,0.5241832733155011,0.5405998229980971,1.5134220123291,0.016416549682596,0.989238739013597,0.9728221893310012,0
11101,15100,15100,6.37735457074237e+18,1.23767954189982e+18,22.1620769500732,21.225290298461896,21.091329574585,20.8794727325439,20.960880279540998,0.351105809211731,0.273579269647598,0.18926087021827692,0.14064110815525102,0.10461114346981,22.3578186035156,1,1.59311234951019,0.195741653442401,1.1325283050536998,1.2664890289306001,1.4783458709717,1.3969383239746,0.9367866516113028,1.0707473754882,1.2826042175293,1.2011966705322,0.133960723876896,0.345817565917997,0.26441001892089805,0.211856842041101,0.130449295044002,-0.081407546997099,0
11117,15121,15121,3.05154292779058e+18,1.23767954242752e+18,26.468599319457997,21.792699813842802,21.5528926849365,21.2343654632568,20.85733413696289,0.386619687080383,0.30125144124031106,0.208404347300529,0.154866769909859,0.115192428231239,23.970382690429698,1,4.310472488403319,-2.4982166290283,2.1776828765869,2.4174900054932,2.7360172271729,3.1130485534668,4.675899505615201,4.9157066345214995,5.2342338562012,5.6112651824950985,0.239807128906303,0.558334350586001,0.9353656768799041,0.318527221679698,0.6955585479736011,0.3770313262939029,0
11118,15123,15123,3.05154292779058e+18,1.23767954242752e+18,26.468599319457997,21.792699813842802,21.5528926849365,21.2343654632568,20.85733413696289,0.386619687080383,0.30125144124031106,0.208404347300529,0.154866769909859,0.115192428231239,23.970382690429698,0,4.310472488403319,-2.4982166290283,2.1776828765869,2.4174900054932,2.7360172271729,3.1130485534668,4.675899505615201,4.9157066345214995,5.2342338562012,5.6112651824950985,0.239807128906303,0.558334350586001,0.9353656768799041,0.318527221679698,0.6955585479736011,0.3770313262939029,1
11119,15126,15126,3.05154292779058e+18,1.23767954242758e+18,21.648536682128896,20.4490051269531,20.0735816955566,19.8948078155518,19.43190574646,0.4114581346511839,0.320605397224426,0.221793338656425,0.164816215634346,0.12259298563003501,23.0717582702637,1,2.49283337593079,1.4232215881348005,2.6227531433106,2.9981765747071005,3.1769504547119,3.6398525238037003,1.1995315551758001,1.57495498657229,1.7537288665771005,2.2166309356689,0.375423431396499,0.5541973114013,1.0170993804931,0.17877388000480104,0.6416759490966021,0.4629020690918,0
