,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
1570,1743,1743,27892,6377354540679694284,1237679461901402597,22.046794891357397,21.811668395996104,22.0084915161133,22.0795040130615,21.970674514770497,0.18816097080707608,0.14661376178264598,0.101426720619202,0.0753709226846695,0.0560621209442616,21.886362075805696,21.9499568939209,1,1.3414543867111202,-0.16043281555170094,0.07469367980959163,-0.12212944030760298,-0.19314193725580253,-0.08431243896480113,0.2351264953612926,0.038303375244097985,-0.03270912170410156,0.07612037658689985,-0.1968231201171946,-0.26783561706539416,-0.15900611877439275,-0.07101249694819955,0.03781700134280186,0.1088294982910014,-0.0635948181152024,0.09683799743649857,-0.13828849792479406,0.058534622192400576,0.12954711914060013,0.02071762084959872,0
1571,1744,1744,27910,6376017539909026729,1237679476392788591,22.02903175354,21.9707183837891,21.4351654052734,21.3596210479736,22.406396865844695,0.333579421043396,0.25992283225059504,0.179813414812088,0.133620634675026,0.0993892028927803,22.351797103881804,21.517578125,1,1.35621619224548,0.322765350341804,0.3810787200927024,0.9166316986084057,0.9921760559082032,-0.054599761962894185,0.0583133697508984,0.5938663482666016,0.6694107055663991,-0.37736511230469816,0.5355529785157032,0.6110973358155007,-0.43567848205559656,0.07554435729979757,-0.9712314605712996,-1.0467758178710973,0.8342189788818041,0.51145362854,0.4531402587891016,-0.08241271972660158,-0.15795707702639916,0.8888187408446981,0
1611,1793,1793,28477,6377354549269627323,1237679476943880562,21.9314975738525,21.157621383667,21.1838970184326,21.52494430541989,21.895318984985398,0.3244425356388089,0.252803415060043,0.174888238310814,0.12996070086956,0.0966668874025345,21.9867210388184,22.187688827514602,1,2.20668721199036,0.05522346496589847,0.8290996551513992,0.8028240203857991,0.4617767333985015,0.09140205383300072,0.7738761901855007,0.7476005554199006,0.406553268432603,0.036178588867102235,-0.02627563476560013,-0.3673229217528977,-0.7376976013183985,-0.3410472869872976,-0.7114219665527983,-0.3703746795655008,-0.2009677886962038,-0.2561912536621023,-1.030067443847603,-1.0037918090820028,-0.6627445220947052,-0.2923698425292045,0
1666,1853,1853,29181,6377178595196928459,1237679478019719506,24.883768081665,22.318702697753896,22.3985404968262,22.404481887817397,22.6385478973389,0.542434573173523,0.422661364078522,0.292395174503326,0.217280954122543,0.161617115139961,21.9757232666016,21.8148632049561,1,1.36177837848663,-2.9080448150633984,-0.34297943115229396,-0.4228172302245987,-0.4287586212157953,-0.6628246307372976,2.5650653839111044,2.4852275848388,2.479286193847603,2.245220184326101,-0.0798377990723047,-0.08577919006350143,-0.3198451995850036,-0.005941390991196728,-0.2400074005126989,-0.2340660095215021,0.1608600616455007,3.068904876708899,0.5038394927977947,0.5836772918700994,0.5896186828612962,0.8236846923827983,0
1707,1895,1895,29754,6380943311199274142,1237679502174585255,21.5547790527344,20.9065723419189,20.9896469116211,20.8045558929443,20.833402633667,0.4536472260952,0.35347884893417403,0.2445350289344789,0.181715741753578,0.135163128376007,21.8555965423584,22.231576919555696,1,0.518083035945892,0.30081748962399857,0.9490242004394992,0.8659496307372976,1.051040649414098,1.0221939086913991,0.6482067108155007,0.565132141113299,0.7502231597900995,0.7213764190674006,-0.08307456970220173,0.10201644897459873,0.07316970825189982,0.18509101867680045,0.15624427795410156,-0.028846740722698883,-0.3759803771972976,-0.6767978668212962,-1.3250045776367971,-1.2419300079345952,-1.4270210266113956,-1.3981742858886967,0
1862,2073,2073,31483,6380943386361204443,1237679504862609677,21.6018009185791,20.8583965301514,21.1135368347168,21.6312580108643,21.35881996154789,0.160203233361244,0.124829277396202,0.0863563194870949,0.0641719996929169,0.0477321781218052,20.5463466644287,20.6527786254883,1,1.3531273603439298,-1.0554542541504013,-0.3120498657226989,-0.5671901702881001,-1.0849113464356002,-0.8124732971191975,0.7434043884277024,0.4882640838623011,-0.029457092285198883,0.2429809570312038,-0.2551403045654013,-0.7728614807129013,-0.5004234313964986,-0.5177211761475,-0.2452831268310973,0.2724380493164027,-0.10643196105959872,0.9490222930908024,0.20561790466310007,0.4607582092285014,0.9784793853760014,0.7060413360595987,0
1921,2136,2136,31966,3054885443141117474,1237679541362491667,26.4427108764648,20.761760711669897,19.8905200958252,19.148296356201197,18.8367538452148,0.295740783214569,0.230439215898514,0.159416779875755,0.118463754653931,0.0881152674555779,22.28533363342289,22.9137153625488,1,0.539113759994507,-4.157377243041903,1.5235729217530007,2.3948135375977,3.137037277221701,3.4485797882080966,5.680950164794903,6.552190780639602,7.2944145202636035,7.60595703125,0.8712406158446981,1.6134643554687005,1.925006866455096,0.7422237396240021,1.0537662506103975,0.3115425109863956,-0.628381729125902,3.5289955139160014,-2.1519546508789027,-3.0231952667236013,-3.7654190063476034,-4.076961517333999,0
1922,2137,2137,31967,3054885443141117474,1237679541362491667,26.4427108764648,20.761760711669897,19.8905200958252,19.148296356201197,18.8367538452148,0.295740783214569,0.230439215898514,0.159416779875755,0.118463754653931,0.0881152674555779,22.28533363342289,22.9137153625488,1,0.539749145507813,-4.157377243041903,1.5235729217530007,2.3948135375977,3.137037277221701,3.4485797882080966,5.680950164794903,6.552190780639602,7.2944145202636035,7.60595703125,0.8712406158446981,1.6134643554687005,1.925006866455096,0.7422237396240021,1.0537662506103975,0.3115425109863956,-0.628381729125902,3.5289955139160014,-2.1519546508789027,-3.0231952667236013,-3.7654190063476034,-4.076961517333999,0
2018,2237,2237,32947,6377354509541181295,1237679543508271411,21.439527511596697,21.4629173278809,21.5394496917725,21.710157394409197,22.2178955078125,0.327626407146454,0.25528427958488503,0.176604479551315,0.131236061453819,0.0976155176758766,21.96784782409669,22.0918121337891,1,6.24341630935669,0.5283203125,0.504930496215799,0.42839813232419743,0.2576904296875,-0.2500476837158025,-0.023389816284201004,-0.09992218017580257,-0.2706298828125,-0.7783679962158025,-0.07653236389160156,-0.2472400665282989,-0.7549781799316015,-0.17070770263669746,-0.67844581604,-0.5077381134033025,-0.12396430969240413,-0.6522846221924041,-0.6288948059082031,-0.5523624420166016,-0.3816547393799041,0.12608337402339842,0
2220,2455,2455,36010,6376193511161595141,1237680272037315110,21.3354740142822,21.39640808105469,21.7691459655762,21.761693954467802,20.3374347686768,0.22522135078907,0.17549094557762102,0.121403828263283,0.0902160555124283,0.0671041682362556,21.53460121154789,21.3039436340332,1,1.8905258178710904,0.19912719726569605,0.1381931304931996,-0.2345447540283025,-0.2270927429199041,1.1971664428710973,-0.06093406677249647,-0.4336719512939986,-0.42621994018560017,0.9980392456054012,-0.3727378845215021,-0.3652858734131037,1.0589733123778975,0.0074520111083984375,1.4317111968994,1.4242591857910014,0.2306575775146981,0.03153038024900212,0.0924644470214986,0.4652023315430007,0.4577503204346023,-0.9665088653563992,0
2254,2489,2489,36344,6376721238088224142,1237680275262013735,20.3358383178711,20.103075027465803,20.1461868286133,20.300472259521502,19.89981460571289,0.125806450843811,0.0980275347828865,0.0678149983286858,0.0503938086330891,0.037483736872673,20.520437240600604,20.730260848999,1,0.7632712125778199,0.18459892272950285,0.4173622131348012,0.3742504119873047,0.2199649810791016,0.6206226348877061,0.2327632904052983,0.18965148925780184,0.03536605834959872,0.4360237121582031,-0.04311180114749647,-0.1973972320556996,0.2032604217529048,-0.15428543090820312,0.2463722229004013,0.4006576538086044,-0.20982360839839487,-0.3944225311278977,-0.627185821533196,-0.5840740203856996,-0.4297885894774964,-0.8304462432861008,0
2431,2673,2673,38423,6376193440294635650,1237680303174321388,22.887681961059602,21.861038208007802,21.4619636535645,20.885076522827106,20.986013412475604,0.32955506443977395,0.256787061691284,0.177644103765488,0.132008612155914,0.0981901586055756,22.2617111206055,21.3845310211182,1,0.574386179447174,-0.6259708404541016,0.4006729125976989,0.7997474670410014,1.3766345977783985,1.275697708129897,1.0266437530518004,1.425718307495103,2.0026054382325,1.9016685485839984,0.3990745544433025,0.9759616851806996,0.8750247955321981,0.5768871307373971,0.4759502410888956,-0.10093688964850143,0.8771800994873011,1.5031509399414027,0.4765071868896023,0.07743263244629972,-0.4994544982910973,-0.3985176086425959,0
2453,2698,2698,38771,6376087866777273700,1237680306398888281,20.9689025878906,20.4712219238281,20.5029621124268,20.617380142211896,20.7448825836182,0.18681626021862,0.14556597173214,0.100701861083508,0.0748322755098343,0.055661465972662,20.5372409820557,21.7136154174805,1,0.7000219225883481,-0.4316616058349005,0.06601905822759946,0.034278869628899145,-0.08013916015619671,-0.2076416015625,0.4976806640625,0.4659404754637997,0.35152244567870383,0.2240200042724005,-0.03174018859870032,-0.14615821838379614,-0.27366065979009946,-0.11441802978509585,-0.24192047119139914,-0.1275024414063033,-1.1763744354248011,-0.7447128295899006,-1.2423934936524006,-1.2106533050537005,-1.0962352752686044,-0.9687328338623012,0
2518,2770,2770,40084,2936103002969218703,1237648704054821088,20.521484375,20.0256633758545,19.669857025146502,19.678861618042,19.4647331237793,0.179997891187668,0.140253141522408,0.0970264673233032,0.0721010640263557,0.0536299459636211,22.4266204833984,23.9598445892334,1,2.5571322441101096,1.9051361083983984,2.4009571075438987,2.7567634582518963,2.7477588653563987,2.9618873596190984,0.4958209991455007,0.8516273498534979,0.8426227569580007,1.0567512512206996,0.35580635070799715,0.3468017578125,0.5609302520751989,-0.009004592895497154,0.2051239013672017,0.21412849426269887,-1.533224105835,-3.4383602142333984,-3.934181213378899,-4.289987564086897,-4.280982971191399,-4.495111465454097,0
2520,2773,2773,40256,2934097493760156112,1237648704596345445,20.9575290679932,20.4428882598877,20.2807769775391,20.0270690917969,19.6570739746094,0.225923046469688,0.176037713885307,0.121782071888447,0.0904971286654472,0.0673132389783859,23.5813884735107,23.7599754333496,1,2.1939849853515603,2.6238594055175,3.1385002136230007,3.300611495971598,3.5543193817138,3.9243144989013,0.5146408081055007,0.676752090454098,0.9304599761962996,1.3004550933837995,0.16211128234859729,0.415819168090799,0.785814285278299,0.2537078857422017,0.6237030029297017,0.3699951171875,-0.17858695983889916,-2.8024463653563987,-3.3170871734619,-3.4791984558104967,-3.7329063415526975,-4.102901458740199,0
2521,2774,2774,40257,2934097493760156112,1237648704596345445,20.9575290679932,20.4428882598877,20.2807769775391,20.0270690917969,19.6570739746094,0.225923046469688,0.176037713885307,0.121782071888447,0.0904971286654472,0.0673132389783859,23.5813884735107,23.7599754333496,1,2.19238042831421,2.6238594055175,3.1385002136230007,3.300611495971598,3.5543193817138,3.9243144989013,0.5146408081055007,0.676752090454098,0.9304599761962996,1.3004550933837995,0.16211128234859729,0.415819168090799,0.785814285278299,0.2537078857422017,0.6237030029297017,0.3699951171875,-0.17858695983889916,-2.8024463653563987,-3.3170871734619,-3.4791984558104967,-3.7329063415526975,-4.102901458740199,0
2522,2778,2778,40360,2935962265682190562,1237648705128301399,23.9804611206055,21.22868347167969,20.1749629974365,19.2535190582275,18.8468265533447,0.12676325440406802,0.0987730696797371,0.0683307573199272,0.0507770739495754,0.0377688147127628,22.5503330230713,23.9866237640381,1,0.536992013454437,-1.4301280975342008,1.3216495513916016,2.3753700256348007,3.2968139648438,3.7035064697266,2.7517776489258026,3.805498123169002,4.726942062378002,5.133634567260799,1.0537204742431996,1.9751644134521984,2.3818569183349965,0.9214439392089986,1.3281364440917969,0.4066925048827983,-1.4362907409668004,-0.006162643432599424,-2.757940292358402,-3.8116607666016016,-4.7331047058105975,-5.139797210693399,0
2523,2780,2780,40398,2933851203155531406,1237648705132233241,22.0089168548584,21.8926105499268,21.897850036621104,21.788301467895497,21.76249885559081,0.21479301154613506,0.16736526787281,0.11578251421451598,0.0860388204455376,0.0639970749616623,23.30501174926761,23.641849517822298,1,2.26016211509705,1.2960948944092046,1.4124011993408023,1.4071617126464986,1.5167102813721058,1.5425128936768004,0.116306304931598,0.11106681823729404,0.22061538696290128,0.2464179992675959,-0.005239486694303963,0.10430908203130328,0.1301116943359979,0.10954856872560724,0.13535118103030186,0.0258026123046946,-0.3368377685546946,-1.6329326629638992,-1.7492389678954972,-1.7439994812011932,-1.8535480499268004,-1.879350662231495,0
2524,2781,2781,40540,2424205573448799690,1237648720677110499,22.6483993530273,22.1706867218018,20.6592788696289,19.604621887207,19.2656536102295,0.128920868039131,0.100454263389111,0.0694938004016876,0.0516413375735283,0.0384116694331169,23.626827239990202,22.8083190917969,1,4.83110904693604,0.9784278869629012,1.4561405181884015,2.9675483703613037,4.022205352783203,4.361173629760703,0.4777126312255007,1.9891204833984013,3.043777465820302,3.3827457427978014,1.5114078521729013,2.5660648345948007,2.9050331115723016,1.0546569824219,1.3936252593994,0.33896827697750004,0.8185081481933025,-0.15991973876959875,-0.6376323699950994,-2.1490402221680007,-3.2036972045899006,-3.542665481567401,0
2525,2782,2782,40541,2424205573448799690,1237648720677110499,22.6483993530273,22.1706867218018,20.6592788696289,19.604621887207,19.2656536102295,0.128920868039131,0.100454263389111,0.0694938004016876,0.0516413375735283,0.0384116694331169,23.626827239990202,22.8083190917969,1,5.763259410858152,0.9784278869629012,1.4561405181884015,2.9675483703613037,4.022205352783203,4.361173629760703,0.4777126312255007,1.9891204833984013,3.043777465820302,3.3827457427978014,1.5114078521729013,2.5660648345948007,2.9050331115723016,1.0546569824219,1.3936252593994,0.33896827697750004,0.8185081481933025,-0.15991973876959875,-0.6376323699950994,-2.1490402221680007,-3.2036972045899006,-3.542665481567401,0
2527,2786,2786,40712,2927905044272517943,1237648721749279069,20.2319774627686,19.7534236907959,19.8109741210938,19.5117206573486,19.2450637817383,0.110881641507149,0.08639822155237202,0.0597698912024498,0.044415432959795,0.0330369248986244,20.9697875976563,22.468896865844695,1,0.55669379234314,0.7378101348876989,1.2163639068604013,1.1588134765625,1.458066940307699,1.7247238159180007,0.4785537719727024,0.4210033416748011,0.7202568054199999,0.986913681030302,-0.0575504302979013,0.2417030334472976,0.5083599090575994,0.2992534637451989,0.5659103393555007,0.2666568756103018,-1.4991092681883984,-2.2369194030760973,-2.7154731750488,-2.6579227447508984,-2.9571762084960973,-3.2238330841063987,0
2529,2788,2788,40788,2411996596333978614,1237648722292113735,20.633111953735398,20.353502273559602,20.3202209472656,20.176967620849602,20.2168350219727,0.147196337580681,0.114694394171238,0.0793450549244881,0.0589618757367134,0.0438568033277988,21.7555751800537,22.284883499145497,1,1.62249779701233,1.1224632263183023,1.402072906494098,1.4353542327881,1.5786075592040982,1.5387401580810014,0.27960968017579546,0.3128910064697976,0.4561443328857955,0.4162769317626989,0.03328132629400216,0.17653465271000002,0.1366672515869034,0.14325332641599786,0.10338592529290123,-0.03986740112309661,-0.5293083190917969,-1.6517715454100994,-1.9313812255858949,-1.964662551879897,-2.107915878295896,-2.0680484771727983,0
2530,2789,2789,40836,6380978580396967464,1237649918426284092,19.7879886627197,19.7538108825684,19.5576477050781,19.486314773559602,19.6500968933105,0.253440886735916,0.197479411959648,0.136615350842476,0.101519845426083,0.0755121111869812,20.477369308471697,20.8061199188232,1,1.30769228935242,0.6893806457519958,0.723558425903299,0.9197216033935972,0.9910545349120952,0.8272724151611968,0.03417778015130324,0.2303409576416016,0.3016738891600994,0.137891769409201,0.19616317749029832,0.26749610900879617,0.10371398925789777,0.07133293151849784,-0.09244918823240056,-0.1637821197508984,-0.3287506103515021,-1.018131256103498,-1.0523090362548009,-1.2484722137450994,-1.3198051452635973,-1.1560230255126989,0
2531,2790,2790,40837,6380978580396967464,1237649918426284092,19.7879886627197,19.7538108825684,19.5576477050781,19.486314773559602,19.6500968933105,0.253440886735916,0.197479411959648,0.136615350842476,0.101519845426083,0.0755121111869812,20.477369308471697,20.8061199188232,1,1.30483913421631,0.6893806457519958,0.723558425903299,0.9197216033935972,0.9910545349120952,0.8272724151611968,0.03417778015130324,0.2303409576416016,0.3016738891600994,0.137891769409201,0.19616317749029832,0.26749610900879617,0.10371398925789777,0.07133293151849784,-0.09244918823240056,-0.1637821197508984,-0.3287506103515021,-1.018131256103498,-1.0523090362548009,-1.2484722137450994,-1.3198051452635973,-1.1560230255126989,0
2532,2791,2791,40846,6380978580396968062,1237649918426349724,19.7527351379395,19.5556526184082,19.348577499389602,19.287405014038104,19.2657737731934,0.251371949911118,0.195867329835892,0.135500103235245,0.100691102445126,0.0748956799507141,20.436992645263697,20.977222442627,1,1.3994414806366,0.6842575073241974,0.8813400268554972,1.0884151458740945,1.149587631225593,1.1712188720702983,0.19708251953129974,0.40415763854989706,0.4653301239013956,0.4869613647461009,0.20707511901859726,0.2682476043700959,0.2898788452148011,0.06117248535149855,0.0828037261962038,0.021631240844705246,-0.5402297973633026,-1.2244873046875,-1.4215698242187995,-1.628644943237397,-1.6898174285888956,-1.7114486694336009,0
2533,2792,2792,40847,6380978580396968062,1237649918426349724,19.7527351379395,19.5556526184082,19.348577499389602,19.287405014038104,19.2657737731934,0.251371949911118,0.195867329835892,0.135500103235245,0.100691102445126,0.0748956799507141,20.436992645263697,20.977222442627,1,1.4004195928573602,0.6842575073241974,0.8813400268554972,1.0884151458740945,1.149587631225593,1.1712188720702983,0.19708251953129974,0.40415763854989706,0.4653301239013956,0.4869613647461009,0.20707511901859726,0.2682476043700959,0.2898788452148011,0.06117248535149855,0.0828037261962038,0.021631240844705246,-0.5402297973633026,-1.2244873046875,-1.4215698242187995,-1.628644943237397,-1.6898174285888956,-1.7114486694336009,0
2534,2794,2794,40953,6380943384213719811,1237649918964859003,19.959039688110398,19.90760612487789,19.887132644653303,19.6250839233398,19.481967926025398,0.285128325223923,0.222170054912567,0.153696209192276,0.11421275883913,0.0849533081054688,22.0868949890137,21.647342681884798,1,1.96222352981567,2.1278553009033025,2.1792888641358026,2.1997623443603977,2.461811065673899,2.6049270629883026,0.051433563232500035,0.0719070434570952,0.33395576477059663,0.47707176208499996,0.020473480224595164,0.2825222015380966,0.42563819885250004,0.26204872131350143,0.4051647186279048,0.1431159973144034,0.4395523071289027,-1.6883029937744,-1.7397365570069,-1.760210037231495,-2.0222587585449965,-2.1653747558594,0
2535,2795,2795,40954,6380943384213719811,1237649918964859003,19.959039688110398,19.90760612487789,19.887132644653303,19.6250839233398,19.481967926025398,0.285128325223923,0.222170054912567,0.153696209192276,0.11421275883913,0.0849533081054688,22.0868949890137,21.647342681884798,1,1.96102380752563,2.1278553009033025,2.1792888641358026,2.1997623443603977,2.461811065673899,2.6049270629883026,0.051433563232500035,0.0719070434570952,0.33395576477059663,0.47707176208499996,0.020473480224595164,0.2825222015380966,0.42563819885250004,0.26204872131350143,0.4051647186279048,0.1431159973144034,0.4395523071289027,-1.6883029937744,-1.7397365570069,-1.760210037231495,-2.0222587585449965,-2.1653747558594,0
2536,2796,2796,40969,2418576073914590229,1237649918967873912,21.9181232452393,21.4721698760986,21.283216476440398,21.2489166259766,20.748357772827106,0.188082188367844,0.146552368998528,0.101384252309799,0.0753393620252609,0.0560386478900909,22.1613082885742,22.858873367309602,1,1.3751542568206798,0.2431850433349005,0.6891384124756001,0.8780918121338033,0.9123916625975994,1.4129505157470987,0.4459533691406996,0.6349067687989027,0.6692066192626989,1.1697654724121982,0.18895339965820312,0.22325325012199929,0.7238121032714986,0.03429985046379613,0.5348587036132955,0.5005588531494993,-0.6975650787354013,-0.9407501220703018,-1.3867034912110014,-1.5756568908692046,-1.6099567413330007,-2.1105155944825,0
2537,2797,2797,41081,2419209392612186938,1237649919507890684,21.9551734924316,21.18667984008789,20.0978393554688,19.070755004882802,18.853380203247106,0.335578054189682,0.261480122804642,0.180890753865242,0.134421214461327,0.0999846830964088,22.5852947235107,23.1628913879395,1,0.484936684370041,0.630121231079098,1.3986148834228018,2.4874553680419,3.5145397186278977,3.731914520263597,0.7684936523437038,1.8573341369628016,2.8844184875488,3.1017932891845,1.088840484619098,2.115924835205096,2.3332996368407954,1.027084350585998,1.2444591522216977,0.21737480163569955,-0.5775966644287998,-1.2077178955078978,-1.9762115478516016,-3.0650520324707,-4.0921363830566975,-4.309511184692397,0
2538,2798,2798,41091,2417942755216989285,1237649920036896849,19.9156475067139,19.5145473480225,19.4545917510986,19.4864292144775,19.363245010376,0.31848818063736,0.24816383421421104,0.171678602695465,0.127575591206551,0.0948928073048592,20.5477409362793,22.18562126159669,1,0.7982136011123661,0.6320934295654013,1.0331935882568004,1.0931491851806996,1.0613117218018004,1.184495925903299,0.4011001586913992,0.4610557556152983,0.4292182922363992,0.5524024963378977,0.05995559692389917,0.02811813354500004,0.1513023376464986,-0.031837463378899145,0.0913467407225994,0.12318420410149855,-1.637880325317397,-2.2699737548827983,-2.6710739135741965,-2.7310295104980966,-2.6991920471191966,-2.8223762512206965,0
2539,2799,2799,41092,2417942755216989285,1237649920036896849,19.9156475067139,19.5145473480225,19.4545917510986,19.4864292144775,19.363245010376,0.31848818063736,0.24816383421421104,0.171678602695465,0.127575591206551,0.0948928073048592,20.5477409362793,22.18562126159669,1,0.7977664470672611,0.6320934295654013,1.0331935882568004,1.0931491851806996,1.0613117218018004,1.184495925903299,0.4011001586913992,0.4610557556152983,0.4292182922363992,0.5524024963378977,0.05995559692389917,0.02811813354500004,0.1513023376464986,-0.031837463378899145,0.0913467407225994,0.12318420410149855,-1.637880325317397,-2.2699737548827983,-2.6710739135741965,-2.7310295104980966,-2.6991920471191966,-2.8223762512206965,0
2540,2800,2800,41113,2418259414565787028,1237649920038535399,21.600242614746104,21.205612182617198,21.072809219360398,20.939838409423803,20.599956512451197,0.253937661647797,0.197866514325142,0.136883139610291,0.101718835532665,0.0756601318717003,23.6481285095215,23.467628479003896,1,2.12030267715454,2.0478858947753937,2.4425163269043004,2.5753192901611013,2.7082901000976958,3.048171997070302,0.3946304321289063,0.5274333953857067,0.6604042053223012,1.0002861022949077,0.1328029632568004,0.2657737731933949,0.6056556701660014,0.1329708099365945,0.472852706909201,0.3398818969726065,0.18050003051760305,-1.8673858642577912,-2.2620162963866965,-2.394819259643498,-2.5277900695800923,-2.8676719665526984,0
2541,2801,2801,41179,2418013123961165377,1237649920574619921,20.7933712005615,20.452623367309602,20.4473915100098,20.3553848266602,20.093837738037106,0.269076973199844,0.209662958979607,0.14504386484623005,0.10778313875198403,0.0801708549261093,22.1424579620361,22.286977767944304,1,2.15785789489746,1.3490867614746025,1.6898345947264986,1.6950664520262997,1.7870731353759015,2.0486202239989986,0.3407478332518963,0.3459796905516974,0.4379863739012997,0.6995334625243963,0.005231857299801135,0.0972385406494034,0.35878562927249996,0.09200668334960227,0.3535537719726989,0.2615470886230966,-0.14451980590820312,-1.4936065673828054,-1.8343544006347017,-1.8395862579345028,-1.9315929412841049,-2.1931400299072017,0
2542,2802,2802,41328,6377354576113172601,1237649921117192339,19.8692398071289,19.7334365844727,19.6018314361572,19.4364967346191,19.4785270690918,0.228698864579201,0.17820060253143302,0.123278349637985,0.0916090309619904,0.0681402832269669,20.4148025512695,20.953683853149396,1,1.46022045612335,0.5455627441406001,0.6813659667968004,0.8129711151122976,0.9783058166503976,0.9362754821776988,0.13580322265620026,0.26740837097169745,0.4327430725097976,0.3907127380370987,0.1316051483154972,0.2969398498535973,0.25490951538089845,0.16533470153810015,0.12330436706540128,-0.04203033447269888,-0.538881301879897,-1.0844440460204972,-1.2202472686766974,-1.3518524169921946,-1.5171871185302948,-1.475156784057596,0
2543,2804,2804,41480,2423924098472086608,1237649962460774888,21.3066139221191,20.8543720245361,19.6707973480225,18.899583816528303,18.552577972412106,0.3383828997612,0.263665646314621,0.18240268528461487,0.135544747114182,0.100820384919643,22.804170608520497,23.2390079498291,0,0.871804654598236,1.4975566864013956,1.9497985839843963,3.1333732604979967,3.9045867919921946,4.251592636108395,0.4522418975830007,1.6358165740966015,2.407030105590799,2.754035949707,1.1835746765136008,1.9547882080077983,2.3017940521239986,0.7712135314941975,1.1182193756103975,0.3470058441162003,-0.4348373413086044,-1.93239402771,-2.3846359252930007,-3.568210601806601,-4.339424133300798,-4.686429977416998,1
2544,2805,2805,41565,2423853729727909892,1237649963534450799,20.3469638824463,19.7524337768555,19.375440597534197,19.259449005127,19.0484676361084,0.369155883789063,0.28764376044273404,0.19899062812328305,0.147871360182762,0.10998912900686304,21.8522300720215,23.599044799804698,1,1.05751538276672,1.5052661895751989,2.099796295165998,2.4767894744873007,2.5927810668945,2.8037624359131,0.5945301055907989,0.9715232849121024,1.0875148773193004,1.2984962463379013,0.3769931793213033,0.4929847717285014,0.7039661407471023,0.11599159240719815,0.326972961425799,0.21098136901860087,-1.7468147277831996,-3.2520809173583984,-3.846611022949197,-4.223604202270502,-4.339595794677699,-4.5505771636963,0
2547,2809,2809,41880,6378972993878494028,1237650370486075502,21.2426586151123,20.7544727325439,20.6336879730225,20.277173995971697,20.1358261108398,0.181993007659912,0.14180772006511702,0.0981019213795662,0.0729002431035042,0.0542243868112564,22.1029872894287,22.0643291473389,1,0.563460409641266,0.8603286743163991,1.3485145568848012,1.4692993164062005,1.8258132934570028,1.9671611785888992,0.4881858825684021,0.6089706420898011,0.9654846191406036,1.1068325042725,0.12078475952139912,0.4772987365722017,0.618646621704098,0.35651397705080257,0.4978618621826989,0.14134788513189633,0.03865814208980112,-0.8216705322265979,-1.309856414795,-1.4306411743163991,-1.7871551513672017,-1.9285030364990985,0
2548,2810,2810,41884,6378972993878493900,1237650370486272134,20.1781234741211,19.83414077758789,19.39626121521,19.2364234924316,19.0062484741211,0.140894591808319,0.109784111380577,0.0759481340646744,0.0564376041293144,0.0419792085886002,20.498708724975604,21.52669143676761,1,0.981314301490784,0.32058525085450285,0.6645679473877061,1.1024475097656037,1.2622852325440022,1.4924602508545028,0.3439826965332031,0.7818622589111008,0.9416999816894992,1.171875,0.4378795623778977,0.5977172851562962,0.8278923034667969,0.15983772277839847,0.3900127410888992,0.2301750183105007,-1.0279827117919993,-1.348567962646502,-1.6925506591797053,-2.130430221557603,-2.290267944336001,-2.520442962646502,0
2552,2815,2815,41995,6378972984214815805,1237650371022684311,19.4119338989258,19.3885898590088,19.321834564209002,19.0867519378662,18.967113494873,0.151650711894035,0.11816520988941198,0.0817461460828781,0.0607461482286453,0.0451839752495289,21.0771923065186,21.531629562377898,1,1.9660370349884,1.665258407592802,1.6886024475098012,1.7553577423095987,1.9904403686524008,2.1100788116456,0.02334403991699929,0.09009933471679688,0.32518196105959873,0.4448204040527983,0.06675529479979757,0.30183792114259944,0.42147636413579903,0.23508262634280186,0.35472106933600145,0.1196384429931996,-0.4544372558592968,-2.1196956634520987,-2.143039703369098,-2.209794998168896,-2.4448776245116965,-2.564516067504897,0
2554,2818,2818,42022,6378973035754425902,1237650371025174631,19.0645427703857,19.156879425048803,19.623111724853498,19.9014587402344,20.072925567627,0.10569391399622,0.0823559835553169,0.0569734871387482,0.0423374064266682,0.0314912535250187,18.8385105133057,18.7964267730713,1,2.52675986289978,-0.22603225708,-0.3183689117431037,-0.7846012115477983,-1.0629482269287005,-1.2344150543212995,-0.0923366546631037,-0.5585689544677983,-0.8369159698487003,-1.0083827972412998,-0.4662322998046946,-0.7445793151855966,-0.9160461425781959,-0.278347015380902,-0.4498138427735015,-0.17146682739259944,0.04208374023439987,0.26811599731439983,0.3604526519775035,0.8266849517821981,1.1050319671631,1.2764987945556996,0
