,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
88,615,615,12932,2917983051343470309,1237678596486922957,23.575008392334,21.7742080688477,22.04949378967289,22.3028621673584,22.0196189880371,0.100810714066029,0.0785510316491127,0.0543412379920483,0.0403813645243645,0.0300363153219223,22.0517578125,22.4992294311523,0,-0.00100878952071071,-1.5232505798339986,0.2775497436523011,0.002264022827102252,-0.25110435485839844,0.03213882446290128,1.8008003234862997,1.5255146026611008,1.2721462249756,1.5553894042969,-0.2752857208251989,-0.5286540985106996,-0.24541091918939986,-0.2533683776855007,0.02987480163579903,0.2832431793212997,-0.4474716186523011,1.0757789611816977,-0.7250213623046022,-0.44973564147940337,-0.19636726379390268,-0.4796104431152024,0
91,701,701,14273,6375982371643065038,1237678602916397630,22.2179470062256,21.5584449768066,21.745479583740202,21.818679809570302,21.3291549682617,0.14395308494567902,0.11216726899147,0.0775967985391617,0.0576627366244793,0.0428904816508293,21.9566497802734,21.818227767944304,0,0.000876561214681715,-0.2612972259522017,0.3982048034667969,0.211170196533196,0.13796997070309658,0.6274948120116974,0.6595020294189986,0.4724674224853978,0.3992671966552983,0.8887920379638992,-0.18703460693360088,-0.2602348327637003,0.22929000854490056,-0.07320022583009944,0.4163246154785014,0.4895248413086009,0.13842201232909446,0.3997192382812962,-0.2597827911377024,-0.07274818420410156,0.0004520416259978788,-0.489072799682603,0
92,712,712,14347,6377354523499824665,1237678602924589274,20.6829948425293,20.5167179107666,20.7444095611572,20.883243560790998,21.511695861816396,0.363168597221375,0.28297853469848605,0.195763230323792,0.145473062992096,0.108205229043961,20.652141571044897,20.4245834350586,0,-0.000238812732277438,-0.030853271484403418,0.13542366027829544,-0.09226799011230467,-0.2311019897461009,-0.8595542907714986,0.16627693176269887,-0.06141471862790127,-0.20024871826169746,-0.8287010192870952,-0.2276916503906001,-0.3665256500243963,-0.9949779510497941,-0.13883399963379614,-0.7672863006591939,-0.6284523010253977,0.2275581359862961,0.2584114074706996,0.09213447570800072,0.31982612609860084,0.45866012573239706,1.0871124267577947,0
95,883,883,16090,6377424883654067126,1237678622777868927,22.268062591552702,21.269842147827106,21.487712860107397,21.612771987915,21.1203002929688,0.171286940574646,0.13346561789512598,0.0923308953642845,0.0686117485165596,0.0510345362126827,21.4787483215332,21.8719997406006,0,-0.000278496969258413,-0.7893142700195028,0.20890617370609726,-0.008964538574197434,-0.1340236663818004,0.35844802856439983,0.9982204437256,0.7803497314453054,0.6552906036377024,1.1477622985839029,-0.21787071228029475,-0.3429298400878977,0.14954185485830251,-0.12505912780760298,0.3674125671385973,0.4924716949462002,-0.3932514190674006,0.3960628509521023,-0.6021575927734979,-0.3842868804932032,-0.25922775268560017,-0.7516994476318004,0
96,884,884,16091,6377424883654067126,1237678622777868927,22.268062591552702,21.269842147827106,21.487712860107397,21.612771987915,21.1203002929688,0.171286940574646,0.13346561789512598,0.0923308953642845,0.0686117485165596,0.0510345362126827,21.4787483215332,21.8719997406006,0,4.99567286169622e-05,-0.7893142700195028,0.20890617370609726,-0.008964538574197434,-0.1340236663818004,0.35844802856439983,0.9982204437256,0.7803497314453054,0.6552906036377024,1.1477622985839029,-0.21787071228029475,-0.3429298400878977,0.14954185485830251,-0.12505912780760298,0.3674125671385973,0.4924716949462002,-0.3932514190674006,0.3960628509521023,-0.6021575927734979,-0.3842868804932032,-0.25922775268560017,-0.7516994476318004,0
99,932,932,16661,6377424869695424585,1237678660899701011,21.1600074768066,20.929828643798803,21.1679058074951,21.412250518798803,21.5648460388184,0.14899469912052202,0.116095662117004,0.0803144425153732,0.05968223512172701,0.0443926192820072,21.380350112915,21.0156402587891,0,0.000377090414986014,0.22034263610839844,0.4505214691161967,0.21244430541990056,-0.03190040588380326,-0.18449592590339847,0.2301788330077983,-0.00789833068849788,-0.2522430419922017,-0.4048385620117969,-0.2380771636962961,-0.482421875,-0.6350173950195952,-0.24434471130370386,-0.39694023132329903,-0.1525955200195952,0.3647098541258984,0.14436721801749994,-0.08581161499029832,0.15226554870599784,0.3966102600097017,0.5492057800292969,0
101,968,968,17069,6377424924456256292,1237678661976261090,22.4807395935059,21.38645362854,21.696189880371104,22.076879501342802,24.5876121520996,0.16366827487945598,0.127529203891754,0.0882241204380989,0.0655599758028984,0.0487645752727985,21.868118286132802,21.5135498046875,0,9.465372568229208e-05,-0.6126213073730966,0.4816646575928018,0.17192840576169746,-0.20876121521,-2.719493865966797,1.0942859649658985,0.784549713134794,0.4038600921630966,-2.1068725585937003,-0.3097362518311044,-0.6904258728028019,-3.2011585235595987,-0.3806896209716975,-2.8914222717284943,-2.510732650756797,0.35456848144530184,0.9671897888183985,-0.12709617614750002,0.1826400756836044,0.5633296966553019,3.0740623474120987,0
104,1002,1002,17561,3116071066203588184,1237678776858968667,22.9142379760742,21.4595355987549,21.5840244293213,22.404220581054698,20.9200611114502,0.29462698101997403,0.229571342468262,0.158816397190094,0.118017598986626,0.0877834111452103,22.582143783569304,23.0876483917236,0,0.000262570072663948,-0.33209419250489697,1.1226081848144034,0.9981193542480042,0.1779232025146058,1.6620826721191049,1.4547023773193004,1.3302135467529013,0.5100173950195028,1.994176864624002,-0.12448883056639914,-0.9446849822997976,0.5394744873047017,-0.8201961517333984,0.6639633178711009,1.4841594696044993,-0.5055046081542969,-0.17341041564939985,-1.6281127929687005,-1.5036239624023011,-0.6834278106689027,-2.1675872802734006,0
105,1015,1015,17610,6381013714303190898,1237678776867422715,22.6343460083008,21.896509170532198,22.0438671112061,22.3239688873291,21.366153717040998,0.130799815058708,0.101918332278728,0.0705066323280334,0.0523939840495586,0.0389714986085892,21.712722778320302,22.06862449646,0,0.000676376628689468,-0.9216232299804972,-0.1837863922118963,-0.33114433288579903,-0.6112461090087997,0.346569061279304,0.7378368377686009,0.5904788970946981,0.31037712097169745,1.2681922912598012,-0.14735794067390273,-0.4274597167969034,0.5303554534912003,-0.2801017761230007,0.677713394165103,0.9578151702881036,-0.3559017181396982,0.5657215118407989,-0.17211532592780188,-0.024757385253899145,0.25534439086910155,-0.7024707794190022,0
107,1034,1034,17799,2904437068089268287,1237678777925960512,22.790283203125,21.7330589294434,21.822519302368196,21.8402099609375,21.1076831817627,0.409281820058823,0.318909615278244,0.220620200037956,0.163944453001022,0.121944554150105,22.392530441284197,23.3526458740234,0,-0.00022744172019883998,-0.39775276184080255,0.6594715118407989,0.5700111389160014,0.5523204803466975,1.2848472595214986,1.0572242736816015,0.9677639007568041,0.9500732421875,1.6826000213623011,-0.08946037292479757,-0.10715103149410156,0.6253757476806996,-0.017690658569303963,0.7148361206054972,0.7325267791748011,-0.9601154327392007,-0.5623626708983984,-1.61958694458,-1.5301265716552024,-1.5124359130858984,-2.2449626922607,0
108,1035,1035,17800,2904437068089268287,1237678777925960512,22.790283203125,21.7330589294434,21.822519302368196,21.8402099609375,21.1076831817627,0.409281820058823,0.318909615278244,0.220620200037956,0.163944453001022,0.121944554150105,22.392530441284197,23.3526458740234,0,8.58508719829842e-05,-0.39775276184080255,0.6594715118407989,0.5700111389160014,0.5523204803466975,1.2848472595214986,1.0572242736816015,0.9677639007568041,0.9500732421875,1.6826000213623011,-0.08946037292479757,-0.10715103149410156,0.6253757476806996,-0.017690658569303963,0.7148361206054972,0.7325267791748011,-0.9601154327392007,-0.5623626708983984,-1.61958694458,-1.5301265716552024,-1.5124359130858984,-2.2449626922607,0
109,1068,1068,18443,6380204461933986323,1237678834294784580,22.5619258880615,20.814012527465803,19.697229385376,18.9797439575195,18.5903358459473,0.161323323845863,0.125702053308487,0.0869600921869278,0.064620666205883,0.0480659045279026,22.931419372558604,21.93723487854,0,0.00011290251131868001,0.3694934844971057,2.117406845092802,3.234189987182603,3.9516754150391047,4.341083526611303,1.747913360595696,2.8646965026854967,3.5821819305419997,3.971590042114197,1.1167831420898011,1.8342685699463035,2.2236766815185014,0.7174854278565022,1.1068935394287005,0.3894081115721981,0.9941844940186044,0.6246910095214986,-1.1232223510741974,-2.2400054931639986,-2.9574909210205007,-3.346899032592699,0
110,1072,1072,18511,6376404525052332776,1237678846647468641,22.085086822509798,21.3002967834473,21.54707717895511,21.42032241821289,21.197093963623,0.203087404370308,0.158244326710701,0.109472699463367,0.0813499465584755,0.0605094134807587,21.851919174194304,21.743328094482397,0,-0.000619780970737338,-0.23316764831549364,0.5516223907470028,0.30484199523920097,0.43159675598140623,0.6548252105713033,0.7847900390624964,0.5380096435546946,0.6647644042968999,0.8879928588867969,-0.24678039550780184,-0.12002563476559658,0.10320281982430046,0.12675476074220526,0.3499832153321023,0.22322845458989704,0.10859107971190696,0.3417587280274006,-0.4430313110350959,-0.19625091552729398,-0.3230056762694993,-0.5462341308593963,0
111,1077,1077,18591,6376052742534726721,1237678857933029666,21.0912475585938,20.603008270263697,20.768846511840803,20.80875015258789,20.6220264434814,0.24078285694122306,0.187616363167763,0.129792138934135,0.0964494645595551,0.0717406794428825,21.6059894561768,21.7807445526123,0,-2.61938985204324e-05,0.5147418975830007,1.0029811859131037,0.8371429443359979,0.7972393035889027,0.9839630126954012,0.4882392883301029,0.3224010467529972,0.282497406005902,0.4692211151124006,-0.1658382415771058,-0.20574188232420101,-0.019018173217702383,-0.03990364074709518,0.14682006835940342,0.1867237091064986,-0.1747550964355007,-0.6894969940185014,-1.1777362823486044,-1.0118980407714986,-0.9719944000244034,-1.1587181091309022,0
113,1103,1103,18983,6376052731797310130,1237678859543969989,21.9447040557861,21.0346832275391,21.205219268798803,21.364788055419897,20.915548324585,0.144457116723061,0.112560011446476,0.0778684914112091,0.05786463618278501,0.0430406592786312,21.7982444763184,21.843084335327106,0,0.000105121092929039,-0.14645957946770238,0.7635612487792969,0.5930252075195952,0.4334564208985015,0.8826961517333984,0.9100208282469991,0.7394847869872976,0.5799160003662038,1.0291557312011008,-0.17053604125970168,-0.3301048278807954,0.11913490295410155,-0.15956878662109375,0.28967094421380324,0.449239730834897,-0.0448398590087038,0.1016197204589986,-0.8084011077880007,-0.6378650665282989,-0.4782962799072053,-0.9275360107421022,0
116,1164,1164,19803,2915907173390232691,1237678880486916367,22.085823059082,20.6737499237061,20.11856460571289,19.8840866088867,19.8431606292725,0.14989472925663,0.116796962916851,0.0807995945215225,0.0600427612662315,0.044660784304142,23.8386726379395,23.8002109527588,0,-0.0005709659308195111,1.7528495788575,3.1649227142333984,3.7201080322266016,3.9545860290527983,3.9955120086669993,1.4120731353758984,1.9672584533691009,2.2017364501952983,2.2426624298095,0.5551853179932031,0.7896633148193999,0.8305892944336009,0.23447799682619674,0.2754039764403977,0.04092597961420097,0.03846168518069959,-1.7143878936768004,-3.1264610290526984,-3.681646347045902,-3.9161243438720974,-3.9570503234863,0
117,1205,1205,20204,2906653683530861553,1237678881543946889,21.483304977417003,20.311975479126,19.380140304565398,18.5943870544434,18.0423316955566,0.562394738197327,0.43821418285369895,0.303154528141022,0.225276306271553,0.167564183473587,22.352746963501,22.8712463378906,0,-6.0576976466109e-06,0.8694419860839986,2.040771484375,2.972606658935604,3.758359909057603,4.3104152679444,1.1713294982910014,2.103164672851605,2.8889179229736044,3.4409732818604013,0.9318351745606036,1.717588424682603,2.2696437835694,0.7857532501219993,1.3378086090087962,0.5520553588867969,-0.5184993743895987,-1.3879413604735973,-2.5592708587645987,-3.4911060333252024,-4.276859283447202,-4.8289146423339995,0
119,1306,1306,21283,6376158232300227654,1237678906241515969,21.7172679901123,20.2986011505127,19.1771602630615,18.420095443725604,17.797716140747102,0.168196499347687,0.131057575345039,0.0906650274991989,0.0673738270998001,0.0501137524843216,22.111459732055696,22.658264160156303,0,-0.000163035336299799,0.3941917419433949,1.8128585815429967,2.9342994689941966,3.691364288330092,4.313743591308594,1.4186668395996025,2.5401077270508026,3.2971725463866965,3.9195518493651984,1.1214408874512003,1.8785057067870952,2.5008850097655966,0.7570648193358949,1.3794441223143965,0.6223793029785014,-0.5468044281006073,-0.9409961700440022,-2.3596630096436044,-3.4811038970948047,-4.2381687164307005,-4.860548019409201,0
120,1342,1342,22113,6376052729649827016,1237678920204157201,20.835765838623,20.2658939361572,20.3406715393066,20.5317115783691,20.752630233764602,0.231317117810249,0.180240735411644,0.12468970566988,0.0926578119397163,0.0689203888177872,21.633123397827106,21.7013130187988,0,0.00010250078048557,0.7973575592041016,1.3672294616699006,1.2924518585205007,1.1014118194580007,0.8804931640625,0.5698719024657989,0.4950942993163992,0.30405426025389914,0.08313560485839844,-0.07477760314939985,-0.26581764221189985,-0.4867362976074006,-0.1910400390625,-0.4119586944580007,-0.2209186553955007,-0.06818962097169745,-0.8655471801757991,-1.4354190826415982,-1.3606414794921982,-1.1696014404296982,-0.9486827850341976,0
121,1343,1343,22122,3073533160348193381,1237678920204615900,21.730411529541,21.325120925903303,21.3674564361572,21.6394233703613,21.73870277404789,0.311942756175995,0.243063688278198,0.168150335550308,0.124953724443913,0.0929426103830338,22.5596485137939,23.635190963745107,0,0.00100969115737826,0.8292369842528977,1.2345275878905966,1.1921920776366974,0.9202251434325994,0.8209457397460014,0.4052906036376989,0.3629550933837997,0.09098815917970172,-0.008291244506896334,-0.042335510253899145,-0.31430244445799715,-0.4135818481445952,-0.271966934204098,-0.3712463378906961,-0.09927940368659803,-1.0755424499512038,-1.9047794342041016,-2.3100700378418004,-2.2677345275879013,-1.9957675933838035,-1.8964881896972048,0
123,1345,1345,22176,6380978490202654454,1237678920209793140,20.258321762085,20.1177024841309,20.3190479278564,20.455755233764602,20.7048397064209,0.31277418136596696,0.243711531162262,0.16859850287437395,0.12528675794601402,0.0931903347373009,20.121059417724602,20.0323390960693,0,-0.000182858129846863,-0.13726234436039775,0.0033569335937038147,-0.19798851013179689,-0.33469581604000004,-0.5837802886962962,0.14061927795410156,-0.06072616577139911,-0.19743347167960226,-0.4465179443358984,-0.20134544372550067,-0.3380527496337038,-0.58713722229,-0.13670730590820312,-0.3857917785644993,-0.24908447265629616,0.08872032165530186,0.2259826660156996,0.08536338806159803,0.2867088317870987,0.4234161376953017,0.6725006103515979,0
129,1397,1397,23016,2916681229576177407,1237679079667794157,22.315576553344695,21.620531082153306,21.9104080200195,22.269971847534197,23.21209144592289,0.182110384106636,0.141899183392525,0.0981651917099953,0.0729472562670708,0.0542593598365784,21.445482254028303,21.3270015716553,0,-0.000648227520287037,-0.8700942993163956,-0.175048828125,-0.4649257659911967,-0.8244895935058949,-1.7666091918945952,0.6950454711913956,0.4051685333251989,0.04560470581050069,-0.8965148925781996,-0.2898769378661967,-0.6494407653808949,-1.5915603637695952,-0.3595638275146982,-1.3016834259033985,-0.9421195983887004,0.11848068237300426,0.9885749816893998,0.29352951049800424,0.5834064483642011,0.9429702758788991,1.8850898742676,0
130,1399,1399,23099,6377389717535591413,1237679167698371130,20.748336791992198,19.181331634521502,18.5608978271484,17.878475189209002,17.4396133422852,0.27188304066658,0.211849421262741,0.146556451916695,0.108907148241997,0.0810069069266319,21.336353302002,21.148273468017603,0,-2.8227463189978197e-05,0.5880165100098012,2.1550216674804967,2.775455474853601,3.457878112792997,3.8967399597168,1.567005157470696,2.1874389648438,2.8698616027831965,3.308723449707,0.6204338073731037,1.3028564453125,1.7417182922363033,0.6824226379393963,1.1212844848631995,0.4388618469238033,0.18807983398439632,-0.3999366760254048,-1.9669418334961009,-2.587375640869205,-3.269798278808601,-3.708660125732404,0
131,1402,1402,23129,6377389705724429544,1237679168234914205,21.2140064239502,20.3774452209473,19.415979385376,18.671188354492198,18.1596431732178,0.300525933504105,0.2341677695512769,0.16199617087841,0.120380520820618,0.0895409882068634,22.4569110870361,22.7581348419189,0,3.604110361266069e-06,1.242904663085902,2.0794658660888,3.0409317016600994,3.785722732543904,4.297267913818303,0.8365612030028977,1.7980270385741974,2.5428180694580007,3.054363250732401,0.9614658355712996,1.7062568664551032,2.217802047729503,0.7447910308838033,1.2563362121582031,0.5115451812743999,-0.3012237548827983,-1.5441284179687005,-2.380689620971598,-3.3421554565428977,-4.086946487426701,-4.598491668701102,0
132,1431,1431,23556,2592879453443994389,1237679254135833135,26.4753093719482,21.3957920074463,20.455875396728498,19.07681655883789,18.0242195129395,0.113172858953476,0.0881835296750069,0.0610049553215504,0.0453332215547562,0.0337195880711079,23.3660316467285,22.914209365844695,0,-0.000247875606874004,-3.109277725219698,1.9702396392822017,2.910156250000004,4.289215087890604,5.341812133789002,5.0795173645019025,6.019433975219703,7.398492813110303,8.4510898590087,0.939916610717802,2.3189754486084007,3.3715724945068004,1.3790588378906,2.4316558837889986,1.0525970458983984,0.4518222808838033,3.5611000061035014,-1.5184173583983984,-2.4583339691162003,-3.8373928070068,-4.889989852905199,0
133,1432,1432,23595,6380345218749694970,1237679254664970452,21.30509948730469,20.6257152557373,20.8279075622559,20.7767086029053,20.332538604736303,0.273901283740997,0.213422030210495,0.147644370794296,0.109715588390827,0.0816082432866097,21.672109603881804,21.6406784057617,0,-0.00027965783374383997,0.3670101165771058,1.0463943481445028,0.8442020416259055,0.8954010009765057,1.3395709991455007,0.679384231567397,0.4771919250487997,0.5283908843993999,0.9725608825683948,-0.20219230651859726,-0.15099334716799714,0.2931766510009979,0.05119895935060015,0.4953689575195952,0.4441699981689951,0.031431198120102984,-0.33557891845700283,-1.0149631500244,-0.8127708435058025,-0.8639698028564027,-1.3081398010253975,0
134,1433,1433,23596,6380345218749694970,1237679254664970452,21.30509948730469,20.6257152557373,20.8279075622559,20.7767086029053,20.332538604736303,0.273901283740997,0.213422030210495,0.147644370794296,0.109715588390827,0.0816082432866097,21.672109603881804,21.6406784057617,0,-0.00010287437180522801,0.3670101165771058,1.0463943481445028,0.8442020416259055,0.8954010009765057,1.3395709991455007,0.679384231567397,0.4771919250487997,0.5283908843993999,0.9725608825683948,-0.20219230651859726,-0.15099334716799714,0.2931766510009979,0.05119895935060015,0.4953689575195952,0.4441699981689951,0.031431198120102984,-0.33557891845700283,-1.0149631500244,-0.8127708435058025,-0.8639698028564027,-1.3081398010253975,0
138,1521,1521,25440,2547526797620166889,1237679340568903940,22.6573638916016,22.563865661621104,21.041690826415998,19.5829906463623,18.8385276794434,0.111120536923409,0.0865843668580055,0.0598986633121967,0.0445111282169819,0.0331081002950668,23.49094581604,23.929759979248,0,0.000262952758930624,0.8335819244383984,0.9270801544188956,2.449254989624002,3.9079551696776975,4.6524181365966015,0.09349822998049716,1.6156730651856035,3.0743732452393004,3.818836212158203,1.5221748352051063,2.980875015258804,3.725337982177706,1.4587001800536967,2.2031631469725994,0.7444629669189027,-0.4388141632080007,-1.272396087646399,-1.3658943176268965,-2.888069152832003,-4.3467693328857,-5.091232299804601,0
139,1530,1530,25658,2547104585356418774,1237679341106496046,27.0934200286865,22.2066593170166,21.514612197876,20.2052211761475,19.303539276123,0.116271309554577,0.0905978158116341,0.0626751482486725,0.0465743541717529,0.0346427634358406,22.9272956848145,25.0208721160889,0,-0.000393095979234204,-4.166124343871998,0.7206363677978977,1.412683486938498,2.7220745086669997,3.6237564086914986,4.886760711669896,5.578807830810497,6.888198852538999,7.789880752563497,0.6920471191406001,2.0014381408691007,2.9031200408936013,1.3093910217285014,2.2110729217530007,0.9016819000244992,-2.0935764312744,2.0725479125975994,-2.8142127990722976,-3.5062599182128977,-4.815650939941398,-5.7173328399658985,0
140,1545,1545,25800,2908307349019035882,1237679433980903850,22.8032741546631,22.14473342895511,22.3405437469482,22.341381072998,22.5807666778564,0.217447936534882,0.169433951377869,0.11721362918615302,0.0871022865176201,0.0647881031036377,22.023742675781303,22.1831741333008,0,-0.00028276551165617997,-0.7795314788817969,-0.1209907531737997,-0.31680107116689626,-0.3176383972166974,-0.5570240020750958,0.6585407257079972,0.4627304077149006,0.4618930816650994,0.22250747680670105,-0.19581031799309656,-0.1966476440428977,-0.4360332489012961,-0.0008373260498011348,-0.2402229309081996,-0.23938560485839844,-0.15943145751949572,0.6201000213623011,-0.03844070434569602,0.15736961364740054,0.15820693969720168,0.3975925445556001,0
142,1572,1572,26034,2447743918376224991,1237679435058446717,22.8982257843018,21.8821144104004,21.9890308380127,22.45927047729489,21.5958786010742,0.140099510550499,0.109164595603943,0.0755195617675781,0.0561191290616989,0.0417423211038113,22.4493732452393,23.3218288421631,0,-0.00046385923633351917,-0.4488525390625,0.5672588348388992,0.4603424072266016,-0.00989723205559656,0.8534946441650995,1.0161113739013992,0.9091949462891016,0.4389553070069033,1.3023471832275997,-0.10691642761229757,-0.5771560668944957,0.2862358093262003,-0.4702396392821981,0.3931522369384979,0.863391876220696,-0.8724555969237997,-0.4236030578612997,-1.4397144317626989,-1.3327980041504013,-0.8625583648682031,-1.7259502410888992,0
144,1584,1584,26131,6376686019356396266,1237679435593679080,22.0370903015137,21.5553150177002,21.9734210968018,22.134099960327106,21.338815689086896,0.157727122306824,0.122899897396564,0.085021585226059,0.063180148601532,0.0469944216310978,21.6884117126465,21.5408630371094,0,-6.925951311131938e-05,-0.3486785888672017,0.13309669494629972,-0.28500938415530186,-0.4456882476806037,0.3495960235596023,0.4817752838135014,0.06366920471189985,-0.09700965881340197,0.698274612426804,-0.4181060791016016,-0.5787849426269034,0.21649932861330254,-0.1606788635253018,0.6346054077149041,0.795284271240206,0.14754867553709872,0.4962272644043004,0.014451980590798996,0.4325580596924006,0.5932369232177024,-0.2020473480225036,0
145,1597,1597,26284,2915590514041428309,1237679436134940993,22.834283828735398,21.8985061645508,20.7533340454102,19.4323329925537,18.5859222412109,0.20200109481811496,0.157397881150246,0.108887128531933,0.0809148028492928,0.0601857490837574,23.07341957092289,23.9733028411865,0,-0.000122858153190464,0.2391357421875,1.1749134063720987,2.3200855255127,3.6410865783691975,4.487497329711999,0.9357776641845988,2.080949783325199,3.4019508361816966,4.248361587524498,1.1451721191406,2.4661731719970987,3.3125839233399006,1.3210010528564986,2.1674118041993005,0.8464107513428019,-0.8998832702636008,-1.1390190124511008,-2.0747966766357,-3.2199687957763,-4.540969848632797,-5.387380599975599,0
147,1615,1615,26742,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,2.05576197913615e-05,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
148,1616,1616,26743,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,-0.00031338256667368103,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
149,1617,1617,26744,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,0.00218444922938943,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
150,1618,1618,26745,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,2.05576197913615e-05,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
151,1619,1619,26746,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,-0.00031338256667368103,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
152,1620,1620,26747,6376052683478927846,1237679455461704192,23.104377746582,21.8884983062744,21.8838901519775,22.236803054809602,21.741342544555696,0.133754163980484,0.104220330715179,0.0720991417765617,0.0535773895680904,0.0398517362773418,22.877628326416,22.8433570861816,0,0.00218444922938943,-0.22674942016599786,0.9891300201416016,0.9937381744385014,0.6408252716063991,1.1362857818603054,1.2158794403075994,1.2204875946044993,0.867574691772397,1.3630352020263032,0.004608154296899869,-0.34830474853520244,0.1471557617187038,-0.3529129028321023,0.14254760742180395,0.4954605102539063,0.03427124023439987,0.2610206604003977,-0.9548587799072016,-0.9594669342041016,-0.6065540313719993,-1.1020145416259055,0
153,1621,1621,26748,6376052683478927816,1237679455461835142,22.797042846679698,20.9907474517822,20.3925457000732,19.3395709991455,18.638111114502,0.127782016992569,0.0995668843388557,0.0688799098134041,0.0511851534247398,0.0380723513662815,22.590579986572298,22.691780090332,0,-0.000134534755488858,-0.20646286010740056,1.599832534790096,2.198034286499098,3.2510089874267973,3.9524688720702974,1.8062953948974965,2.4044971466064986,3.457471847534197,4.158931732177699,0.5982017517090021,1.6511764526367008,2.3526363372802024,1.0529747009276988,1.7544345855712002,0.7014598846435014,-0.10120010375970168,0.10526275634769887,-1.7010326385497976,-2.2992343902588,-3.3522090911864986,-4.05366897583,0
154,1625,1625,26798,6375982394191646387,1237679455999033592,21.1755218505859,20.722526550293,20.911701202392603,21.0079441070557,22.1515331268311,0.120403409004211,0.0938175246119499,0.0649025291204453,0.0482295341789722,0.0358739122748375,21.78300094604489,22.1082611083984,0,-0.00028367037884891,0.6074790954589986,1.0604743957518965,0.8712997436522941,0.7750568389891974,-0.3685321807862039,0.4529953002928977,0.2638206481932954,0.16757774353019886,-0.9760112762452025,-0.18917465209960227,-0.2854175567626989,-1.4290065765381,-0.0962429046630966,-1.239831924438498,-1.1435890197754013,-0.3252601623535014,-0.9327392578125,-1.3857345581053977,-1.1965599060057954,-1.1003170013426988,0.04327201843270245,0
